domain_id,domain_type,source_domain_id,domain_name,domain_description
4429,Pfam-A,PF13768,VWA_3,
4430,Pfam-A,PF13771,zf-HC5HC2H,
4432,Pfam-A,PF13793,Pribosyltran_N,
4433,Pfam-A,PF13802,Gal_mutarotas_2,
4434,Pfam-A,PF13831,PHD_2,
4435,Pfam-A,PF13832,zf-HC5HC2H_2,
4436,Pfam-A,PF13833,EF-hand_8,
4437,Pfam-A,PF13844,Glyco_transf_41,
4439,Pfam-A,PF13848,Thioredoxin_6,
4440,Pfam-A,PF13855,LRR_8,
4441,Pfam-A,PF13857,Ank_5,
4442,Pfam-A,PF13893,RRM_5,
4443,Pfam-A,PF13895,Ig_2,
4445,Pfam-A,PF13906,AA_permease_C,
4446,Pfam-A,PF13918,PLDc_3,
4447,Pfam-A,PF13920,zf-C3HC4_3,
4448,Pfam-A,PF13923,zf-C3HC4_2,
4449,Pfam-A,PF13927,Ig_3,
4450,Pfam-A,PF13931,Microtub_bind,
4452,Pfam-A,PF13959,DUF4217,
4453,Pfam-A,PF14008,Metallophos_C,
4454,Pfam-A,PF14046,NR_Repeat,
4455,Pfam-A,PF14226,DIOX_N,
4457,Pfam-A,PF14260,zf-C4pol,
4458,Pfam-A,PF14288,FKS1_dom1,
4459,Pfam-A,PF14310,Fn3-like,
4460,Pfam-A,PF14370,Topo_C_assoc,
4461,Pfam-A,PF14396,CFTR_R,
4462,Pfam-A,PF14438,SM-ATX,
8636,Pfam-A,PF01653,DNA_ligase_aden,
8652,Pfam-A,PF09006,Surfac_D-trimer,
8658,Pfam-A,PF12436,USP7_ICP0_bdg,
8664,Pfam-A,PF01127,Sdh_cyt,
8683,Pfam-A,PF01359,Transposase_1,
8698,Pfam-A,PF13639,zf-RING_2,
8701,Pfam-A,PF01388,ARID,
8710,Pfam-A,PF08969,USP8_dimer,
8718,Pfam-A,PF00441,Acyl-CoA_dh_1,
8723,Pfam-A,PF11976,Rad60-SLD,
8744,Pfam-A,PF01280,Ribosomal_L19e,
8750,Pfam-A,PF00735,Septin,
8765,Pfam-A,PF04775,Bile_Hydr_Trans,
8785,Pfam-A,PF03131,bZIP_Maf,
8846,Pfam-A,PF01501,Glyco_transf_8,
8853,Pfam-A,PF14791,DNA_pol_B_thumb,
8858,Pfam-A,PF12826,HHH_2,
8875,Pfam-A,PF11616,EZH2_WD-Binding,
8879,Pfam-A,PF12455,Dynactin,
8891,Pfam-A,PF14575,EphA2_TM,
8901,Pfam-A,PF15116,CD52,
8908,Pfam-A,PF11916,Vac14_Fig4_bd,
8923,Pfam-A,PF14890,Intein_splicing,
8927,Pfam-A,PF14670,FXa_inhibition,
8938,Pfam-A,PF15328,GCOM2,
8961,Pfam-A,PF07719,TPR_2,
8981,Pfam-A,PF15234,LAT,
8996,Pfam-A,PF14493,HTH_40,
9000,Pfam-A,PF14480,DNA_pol3_a_NI,
9017,Pfam-A,PF11936,DUF3454,
9020,Pfam-A,PF03045,DAN,
9048,Pfam-A,PF02376,CUT,
9085,Pfam-A,PF14579,HHH_6,
9092,Pfam-A,PF01740,STAS,
9099,Pfam-A,PF07684,NODP,
9109,Pfam-A,PF14555,UBA_4,
9125,Pfam-A,PF14749,Acyl-CoA_ox_N,
9132,Pfam-A,PF14533,USP7_C2,
9135,Pfam-A,PF02205,WH2,
9141,Pfam-A,PF14716,HHH_8,
9149,Pfam-A,PF12004,DUF3498,
9155,Pfam-A,PF02089,Palm_thioest,
9157,Pfam-A,PF14700,RPOL_N,
9158,Pfam-A,PF15282,BMP2K_C,
9162,Pfam-A,PF14845,Glycohydro_20b2,
9168,Pfam-A,PF02825,WWE,
9175,Pfam-A,PF00198,2-oxoacid_dh,
9177,Pfam-A,PF14484,FISNA,
9216,Pfam-A,PF14697,Fer4_21,
9248,Pfam-A,PF09733,VEFS-Box,
9261,Pfam-A,PF14699,hGDE_N,
9264,Pfam-A,PF10420,IL12p40_C,
9276,Pfam-A,PF08506,Cse1,
9277,Pfam-A,PF13519,VWA_2,
9281,Pfam-A,PF00176,SNF2_N,
9295,Pfam-A,PF12706,Lactamase_B_2,
9312,Pfam-A,PF13374,TPR_10,
9318,Pfam-A,PF01576,Myosin_tail_1,
9320,Pfam-A,PF12265,CAF1C_H4-bd,
9321,Pfam-A,PF06875,PRF,
9322,Pfam-A,PF14520,HHH_5,
9337,Pfam-A,PF15494,SRCR_2,
9346,Pfam-A,PF14666,RICTOR_M,
9348,Pfam-A,PF14812,PBP1_TM,
9350,Pfam-A,PF00066,Notch,
9365,Pfam-A,PF14602,Hexapep_2,
9386,Pfam-A,PF12755,Vac14_Fab1_bd,
9389,Pfam-A,PF02928,zf-C5HC2,
9394,Pfam-A,PF14510,ABC_trans_N,
9403,Pfam-A,PF13246,Cation_ATPase,
9416,Pfam-A,PF15508,NAAA-beta,
9449,Pfam-A,PF03635,Vps35,
9451,Pfam-A,PF00435,Spectrin,
9492,Pfam-A,PF00391,PEP-utilizers,
9493,Pfam-A,PF01083,Cutinase,
9505,Pfam-A,PF14701,hDGE_amylase,
9507,Pfam-A,PF00522,VPR,
9517,Pfam-A,PF10513,EPL1,
9541,Pfam-A,PF00231,ATP-synt,
9547,Pfam-A,PF13424,TPR_12,
9552,Pfam-A,PF09045,L27_2,
9558,Pfam-A,PF03119,DNA_ligase_ZBD,
9571,Pfam-A,PF00255,GSHPx,
9587,Pfam-A,PF01302,CAP_GLY,
9600,Pfam-A,PF15027,DUF4525,
9608,Pfam-A,PF04627,ATP-synt_Eps,
9617,Pfam-A,PF02732,ERCC4,
9621,Pfam-A,PF00917,MATH,
9626,Pfam-A,PF03120,DNA_ligase_OB,
9631,Pfam-A,PF09815,XK-related,
9649,Pfam-A,PF02823,ATP-synt_DE_N,
9681,Pfam-A,PF14598,PAS_11,
9697,Pfam-A,PF14596,STAT6_C,
9710,Pfam-A,PF14664,RICTOR_N,
9725,Pfam-A,PF14691,Fer4_20,
9732,Pfam-A,PF09457,RBD-FIP,
9737,Pfam-A,PF14843,GF_recep_IV,
9740,Pfam-A,PF14671,DSPn,
9741,Pfam-A,PF08840,BAAT_C,
9755,Pfam-A,PF14501,HATPase_c_5,
9763,Pfam-A,PF14732,UAE_UbL,
9773,Pfam-A,PF00103,Hormone_1,
9781,Pfam-A,PF03253,UT,
9825,Pfam-A,PF14665,RICTOR_phospho,
9839,Pfam-A,PF14528,LAGLIDADG_3,
9846,Pfam-A,PF01412,ArfGap,
9848,Pfam-A,PF11559,ADIP,
9877,Pfam-A,PF14497,GST_C_3,
9881,Pfam-A,PF14702,hGDE_central,
9887,Pfam-A,PF01248,Ribosomal_L7Ae,
9898,Pfam-A,PF14651,Lipocalin_7,
9920,Pfam-A,PF14896,Arabino_trans_C,
9922,Pfam-A,PF06816,NOD,
9924,Pfam-A,PF15304,AKAP2_C,
9927,Pfam-A,PF00236,Hormone_6,
9928,Pfam-A,PF14593,PH_3,
9937,Pfam-A,PF13896,Glyco_transf_49,
9943,Pfam-A,PF14572,Pribosyl_synth,
9960,Pfam-A,PF13534,Fer4_17,
9967,Pfam-A,PF03223,V-ATPase_C,
9970,Pfam-A,PF14788,EF-hand_10,
9978,Pfam-A,PF14765,PS-DH,
9988,Pfam-A,PF10579,Rapsyn_N,
10013,Pfam-A,PF14554,VEGF_C,
10015,Pfam-A,PF13085,Fer2_3,
10018,Pfam-A,PF13410,GST_C_2,
10031,Pfam-A,PF14668,RICTOR_V,
10035,Pfam-A,PF08429,PLU-1,
10036,Pfam-A,PF14492,EFG_II,
10040,Pfam-A,PF02771,Acyl-CoA_dh_N,
10044,Pfam-A,PF14513,DAG_kinase_N,
10049,Pfam-A,PF00616,RasGAP,
10088,Pfam-A,PF15235,GRIN_C,
10103,Pfam-A,PF14604,SH3_9,
10105,Pfam-A,PF15024,Glyco_transf_18,
10123,Pfam-A,PF06155,DUF971,
10126,Pfam-A,PF14707,Sulfatase_C,
10133,Pfam-A,PF14631,FancD2,
10161,Pfam-A,PF02187,GAS2,
10164,Pfam-A,PF03328,HpcH_HpaI,
10173,Pfam-A,PF04960,Glutaminase,
10174,Pfam-A,PF14663,RasGEF_N_2,
10176,Pfam-A,PF00643,zf-B_box,
10198,Pfam-A,PF00034,Cytochrom_C,
10234,Pfam-A,PF14835,zf-RING_6,
10238,Pfam-A,PF13716,CRAL_TRIO_2,
10245,Pfam-A,PF11107,FANCF,
10253,Pfam-A,PF02668,TauD,
10255,Pfam-A,PF14792,DNA_pol_B_palm,
10264,Pfam-A,PF14814,UB2H,
10275,Pfam-A,PF00430,ATP-synt_B,
10280,Pfam-A,PF05175,MTS,
10284,Pfam-A,PF07650,KH_2,
10285,Pfam-A,PF02747,PCNA_C,
10286,Pfam-A,PF05071,NDUFA12,
10288,Pfam-A,PF05821,NDUF_B8,
10289,Pfam-A,PF00238,Ribosomal_L14,
10293,Pfam-A,PF01591,6PF2K,
10294,Pfam-A,PF10183,ESSS,
10295,Pfam-A,PF01491,Frataxin_Cyay,
10296,Pfam-A,PF06784,UPF0240,
10298,Pfam-A,PF07529,HSA,
10300,Pfam-A,PF12934,FTO_CTD,
10302,Pfam-A,PF00861,Ribosomal_L18p,
10303,Pfam-A,PF01688,Herpes_gI,
10306,Pfam-A,PF06008,Laminin_I,
10307,Pfam-A,PF14693,Ribosomal_TL5_C,
10308,Pfam-A,PF00329,Complex1_30kDa,
10310,Pfam-A,PF06212,GRIM-19,
10311,Pfam-A,PF13401,AAA_22,
10313,Pfam-A,PF05047,L51_S25_CI-B8,
10315,Pfam-A,PF03368,Dicer_dimer,
10316,Pfam-A,PF15088,NADH_dh_m_C1,
10317,Pfam-A,PF07225,NDUF_B4,
10318,Pfam-A,PF03719,Ribosomal_S5_C,
10319,Pfam-A,PF04716,ETC_C1_NDUFA5,
10321,Pfam-A,PF09011,HMG_box_2,
10322,Pfam-A,PF00366,Ribosomal_S17,
10323,Pfam-A,PF00542,Ribosomal_L12,
10325,Pfam-A,PF10249,NDUFB10,
10326,Pfam-A,PF00052,Laminin_B,
10327,Pfam-A,PF02213,GYF,
10329,Pfam-A,PF01621,Fusion_gly_K,
10330,Pfam-A,PF00281,Ribosomal_L5,
10332,Pfam-A,PF02124,Marek_A,
10334,Pfam-A,PF00829,Ribosomal_L21p,
10335,Pfam-A,PF01245,Ribosomal_L19,
10336,Pfam-A,PF00237,Ribosomal_L22,
10338,Pfam-A,PF10531,SLBB,
10340,Pfam-A,PF01058,Oxidored_q6,
10341,Pfam-A,PF04800,ETC_C1_NDUFA4,
10343,Pfam-A,PF08434,CLCA,
10346,Pfam-A,PF00312,Ribosomal_S15,
10347,Pfam-A,PF14619,SnAC,
10348,Pfam-A,PF13510,Fer2_4,
10349,Pfam-A,PF08343,RNR_N,
10351,Pfam-A,PF05109,Herpes_BLLF1,
10354,Pfam-A,PF00389,2-Hacid_dh,
10355,Pfam-A,PF05875,Ceramidase,
10356,Pfam-A,PF00380,Ribosomal_S9,
10358,Pfam-A,PF12524,GlyL_C,
10360,Pfam-A,PF01000,RNA_pol_A_bac,
10366,Pfam-A,PF00416,Ribosomal_S13,
10367,Pfam-A,PF01250,Ribosomal_S6,
10371,Pfam-A,PF00453,Ribosomal_L20,
10372,Pfam-A,PF07807,RED_C,
10373,Pfam-A,PF00830,Ribosomal_L28,
10374,Pfam-A,PF02434,Fringe,
10375,Pfam-A,PF00253,Ribosomal_S14,
10376,Pfam-A,PF01537,Herpes_glycop_D,
10377,Pfam-A,PF00831,Ribosomal_L29,
10379,Pfam-A,PF02210,Laminin_G_2,
10380,Pfam-A,PF03946,Ribosomal_L11_N,
10381,Pfam-A,PF00828,Ribosomal_L27A,
10382,Pfam-A,PF00705,PCNA_N,
10384,Pfam-A,PF08880,QLQ,
10386,Pfam-A,PF00333,Ribosomal_S5,
10387,Pfam-A,PF00444,Ribosomal_L36,
10391,Pfam-A,PF01528,Herpes_glycop,
10392,Pfam-A,PF08474,MYT1,
10393,Pfam-A,PF01479,S4,
10394,Pfam-A,PF03118,RNA_pol_A_CTD,
10395,Pfam-A,PF01192,RNA_pol_Rpb6,
10397,Pfam-A,PF12403,Pax2_C,
10398,Pfam-A,PF00467,KOW,
10399,Pfam-A,PF04430,DUF498,
10400,Pfam-A,PF06482,Endostatin,
10401,Pfam-A,PF05060,MGAT2,
10404,Pfam-A,PF00347,Ribosomal_L6,
10406,Pfam-A,PF01649,Ribosomal_S20p,
10407,Pfam-A,PF03948,Ribosomal_L9_C,
10410,Pfam-A,PF01386,Ribosomal_L25p,
10411,Pfam-A,PF01512,Complex1_51K,
10412,Pfam-A,PF04098,Rad52_Rad22,
10413,Pfam-A,PF02480,Herpes_gE,
10415,Pfam-A,PF00181,Ribosomal_L2,
10417,Pfam-A,PF11404,Potassium_chann,
10418,Pfam-A,PF00471,Ribosomal_L33,
10420,Pfam-A,PF02826,2-Hacid_dh_C,
10422,Pfam-A,PF00300,His_Phos_1,
10423,Pfam-A,PF00327,Ribosomal_L30,
10424,Pfam-A,PF00177,Ribosomal_S7,
10426,Pfam-A,PF01196,Ribosomal_L17,
10427,Pfam-A,PF10584,Proteasome_A_N,
10428,Pfam-A,PF08122,NDUF_B12,
10429,Pfam-A,PF02404,SCF,
10432,Pfam-A,PF01016,Ribosomal_L27,
10433,Pfam-A,PF05259,Herpes_UL1,
10437,Pfam-A,PF01165,Ribosomal_S21,
10439,Pfam-A,PF00468,Ribosomal_L34,
10440,Pfam-A,PF01257,2Fe-2S_thioredx,
10441,Pfam-A,PF00297,Ribosomal_L3,
10442,Pfam-A,PF00466,Ribosomal_L10,
10445,Pfam-A,PF00384,Molybdopterin,
10446,Pfam-A,PF07808,RED_N,
10447,Pfam-A,PF01783,Ribosomal_L32p,
10449,Pfam-A,PF03229,Alpha_GJ,
10451,Pfam-A,PF14987,NADHdh_A3,
10452,Pfam-A,PF01762,Galactosyl_T,
10454,Pfam-A,PF10588,NADH-G_4Fe-4S_3,
10455,Pfam-A,PF00673,Ribosomal_L5_C,
10457,Pfam-A,PF10200,Ndufs5,
10458,Pfam-A,PF03039,IL12,
10461,Pfam-A,PF14813,NADH_B2,
10462,Pfam-A,PF07533,BRK,
10463,Pfam-A,PF00636,Ribonuclease_3,
10464,Pfam-A,PF00410,Ribosomal_S8,
10467,Pfam-A,PF08547,CIA30,
10468,Pfam-A,PF00189,Ribosomal_S3_C,
10470,Pfam-A,PF02489,Herpes_glycop_H,
10471,Pfam-A,PF00292,PAX,
10472,Pfam-A,PF01084,Ribosomal_S18,
10474,Pfam-A,PF00276,Ribosomal_L23,
10475,Pfam-A,PF03947,Ribosomal_L2_C,
10479,Pfam-A,PF12933,FTO_NTD,
10480,Pfam-A,PF03071,GNT-I,
10483,Pfam-A,PF00886,Ribosomal_S16,
10484,Pfam-A,PF01413,C4,
10486,Pfam-A,PF01193,RNA_pol_L,
10489,Pfam-A,PF01047,MarR,
10490,Pfam-A,PF08040,NADH_oxidored,
10491,Pfam-A,PF09079,Cdc6_C,
10492,Pfam-A,PF00203,Ribosomal_S19,
10493,Pfam-A,PF01281,Ribosomal_L9_N,
10495,Pfam-A,PF13903,Claudin_2,
10497,Pfam-A,PF06374,NDUF_C2,
10498,Pfam-A,PF00163,Ribosomal_S4,
10502,Pfam-A,PF00338,Ribosomal_S10,
10503,Pfam-A,PF01197,Ribosomal_L31,
10504,Pfam-A,PF02485,Branch,
10505,Pfam-A,PF00298,Ribosomal_L11,
10506,Pfam-A,PF09326,NADH_dhqG_C,
10507,Pfam-A,PF12465,Pr_beta_C,
10509,Pfam-A,PF06009,Laminin_II,
10513,Pfam-A,PF06121,DUF959,
10516,Pfam-A,PF01632,Ribosomal_L35p,
10517,Pfam-A,PF00252,Ribosomal_L16,
10518,Pfam-A,PF10276,zf-CHCC,
10519,Pfam-A,PF10589,NADH_4Fe-4S,
10520,Pfam-A,PF02170,PAZ,
10521,Pfam-A,PF00411,Ribosomal_S11,
10523,Pfam-A,PF00606,Glycoprotein_B,
10524,Pfam-A,PF00213,OSCP,
10526,Pfam-A,PF07347,CI-B14_5a,
10533,Pfam-A,PF00563,EAL,
10548,Pfam-A,PF02221,E1_DerP2_DerF2,
10549,Pfam-A,PF07856,Orai-1,
10550,Pfam-A,PF02182,SAD_SRA,
10555,Pfam-A,PF08377,MAP2_projctn,
10556,Pfam-A,PF09038,53-BP1_Tudor,
10558,Pfam-A,PF07988,LMSTEN,
10559,Pfam-A,PF06337,DUSP,
10562,Pfam-A,PF07926,TPR_MLP1_2,
10563,Pfam-A,PF00534,Glycos_transf_1,
10565,Pfam-A,PF04724,Glyco_transf_17,
10568,Pfam-A,PF12148,TTD,
10569,Pfam-A,PF00240,ubiquitin,
10572,Pfam-A,PF09316,Cmyb_C,
10574,Pfam-A,PF13921,Myb_DNA-bind_6,
10575,Pfam-A,PF04555,XhoI,
10579,Pfam-A,PF14836,Ubiquitin_3,
10583,Pfam-A,PF02542,YgbB,
10588,Pfam-A,PF10563,CdCA1,
10591,Pfam-A,PF01484,Col_cuticle_N,
10596,Pfam-A,PF00637,Clathrin,
10600,Pfam-A,PF08392,FAE1_CUT1_RppA,
10603,Pfam-A,PF15288,zf-CCHC_6,
10604,Pfam-A,PF03172,HSR,
10609,Pfam-A,PF00401,ATP-synt_DE,
10611,Pfam-A,PF15612,WHIM1,
10613,Pfam-A,PF01394,Clathrin_propel,
10618,Pfam-A,PF03807,F420_oxidored,
10619,Pfam-A,PF13532,2OG-FeII_Oxy_2,
10624,Pfam-A,PF00593,TonB_dep_Rec,
10626,Pfam-A,PF12157,DUF3591,
10627,Pfam-A,PF14360,PAP2_C,
10632,Pfam-A,PF03636,Glyco_hydro_65N,
10633,Pfam-A,PF02921,UCR_TM,
10636,Pfam-A,PF01448,ELM2,
10642,Pfam-A,PF02983,Pro_Al_protease,
10644,Pfam-A,PF02324,Glyco_hydro_70,
10647,Pfam-A,PF12143,PPO1_KFDV,
10648,Pfam-A,PF05544,Pro_racemase,
10649,Pfam-A,PF01450,IlvC,
10650,Pfam-A,PF06052,3-HAO,
10651,Pfam-A,PF09247,TBP-binding,
10653,Pfam-A,PF05517,p25-alpha,
10654,Pfam-A,PF13838,Clathrin_H_link,
10656,Pfam-A,PF14538,Raptor_N,
10660,Pfam-A,PF00602,Flu_PB1,
10663,Pfam-A,PF07715,Plug,
10665,Pfam-A,PF09268,Clathrin-link,
10668,Pfam-A,PF14748,P5CR_dimer,
10671,Pfam-A,PF08236,SRI,
10673,Pfam-A,PF05328,CybS,
10675,Pfam-A,PF07991,IlvN,
10676,Pfam-A,PF02401,LYTB,
10678,Pfam-A,PF14681,UPRTase,
10680,Pfam-A,PF03352,Adenine_glyco,
10681,Pfam-A,PF03632,Glyco_hydro_65m,
10684,Pfam-A,PF01342,SAND,
10690,Pfam-A,PF01847,VHL,
10691,Pfam-A,PF00124,Photo_RC,
10693,Pfam-A,PF01395,PBP_GOBP,
10698,Pfam-A,PF12142,PPO1_DWL,
10700,Pfam-A,PF15313,HEXIM,
10702,Pfam-A,PF08367,M16C_assoc,
10703,Pfam-A,PF00355,Rieske,
10704,Pfam-A,PF01473,CW_binding_1,
10705,Pfam-A,PF00150,Cellulase,
10707,Pfam-A,PF12024,DUF3512,
10708,Pfam-A,PF05151,PsbM,
10709,Pfam-A,PF04692,PDGF_N,
10710,Pfam-A,PF05834,Lycopene_cycl,
10736,Pfam-A,PF05362,Lon_C,
10737,Pfam-A,PF01414,DSL,
10742,Pfam-A,PF02190,LON_substr_bdg,
10744,Pfam-A,PF00714,IFN-gamma,
10745,Pfam-A,PF07657,MNNL,
10751,Pfam-A,PF01694,Rhomboid,
10752,Pfam-A,PF03931,Skp1_POZ,
10754,Pfam-A,PF10590,PNP_phzG_C,
10757,Pfam-A,PF04073,tRNA_edit,
10762,Pfam-A,PF01432,Peptidase_M3,
10765,Pfam-A,PF11938,DUF3456,
10766,Pfam-A,PF01243,Putative_PNPOx,
10769,Pfam-A,PF07819,PGAP1,
10770,Pfam-A,PF01463,LRRCT,
10771,Pfam-A,PF15360,Apelin,
10772,Pfam-A,PF01417,ENTH,
10777,Pfam-A,PF00937,Corona_nucleoca,
10778,Pfam-A,PF00891,Methyltransf_2,
10782,Pfam-A,PF02809,UIM,
10783,Pfam-A,PF00414,MAP1B_neuraxin,
11309,Pfam-A,PF16095,COR,
11310,Pfam-A,PF02595,Gly_kinase,
11311,Pfam-A,PF03630,Fumble,
11312,Pfam-A,PF16656,Pur_ac_phosph_N,
11313,Pfam-A,PF16901,DAO_C,
11314,Pfam-A,PF08645,PNK3P,
11315,Pfam-A,PF02204,VPS9,
11316,Pfam-A,PF16667,MPDZ_u10,
11317,Pfam-A,PF16568,Sam68-YY,
11318,Pfam-A,PF16192,PMT_4TMC,
11319,Pfam-A,PF01738,DLH,
11320,Pfam-A,PF16457,PH_12,
11321,Pfam-A,PF16191,E1_4HB,
11322,Pfam-A,PF16898,TOPRIM_C,
11323,Pfam-A,PF16783,FANCM-MHF_bd,
11324,Pfam-A,PF16676,FOXO-TAD,
11325,Pfam-A,PF16700,SNCAIP_SNCA_bd,
11326,Pfam-A,PF17136,ribosomal_L24,
11327,Pfam-A,PF13242,Hydrolase_like,
11328,Pfam-A,PF16491,Peptidase_M48_N,
11329,Pfam-A,PF14450,FtsA,
11330,Pfam-A,PF16526,CLZ,
11331,Pfam-A,PF05016,ParE_toxin,
11332,Pfam-A,PF12619,MCM2_N,
11333,Pfam-A,PF16188,Peptidase_M24_C,
11334,Pfam-A,PF16793,RepB_primase,
11335,Pfam-A,PF17105,BRD4_CDT,
11336,Pfam-A,PF08327,AHSA1,
11337,Pfam-A,PF14543,TAXi_N,
11338,Pfam-A,PF09179,TilS,
11339,Pfam-A,PF02367,TsaE,
11340,Pfam-A,PF01790,LGT,
11341,Pfam-A,PF17035,BET,
11342,Pfam-A,PF16675,FOXO_KIX_bdg,
11343,Pfam-A,PF16884,ADH_N_2,
11344,Pfam-A,PF14551,MCM_N,
11345,Pfam-A,PF16187,Peptidase_M16_M,
11346,Pfam-A,PF16629,Arm_APC_u3,
11347,Pfam-A,PF04729,ASF1_hist_chap,
11348,Pfam-A,PF16329,Pestivirus_E2,
11349,Pfam-A,PF16644,NEXCaM_BD,
11350,Pfam-A,PF04722,Ssu72,
11351,Pfam-A,PF16164,VWA_N2,
11352,Pfam-A,PF16183,Kinesin_assoc,
11353,Pfam-A,PF16353,DUF4981,
11354,Pfam-A,PF06652,Methuselah_N,
11355,Pfam-A,PF00956,NAP,
11356,Pfam-A,PF00745,GlutR_dimer,
11357,Pfam-A,PF00730,HhH-GPD,
11358,Pfam-A,PF03466,LysR_substrate,
11359,Pfam-A,PF16686,POT1PC,
11360,Pfam-A,PF16320,Ribosomal_L12_N,
11361,Pfam-A,PF16634,APC_u13,
11362,Pfam-A,PF04371,PAD_porph,
11363,Pfam-A,PF16620,23ISL,
11364,Pfam-A,PF15879,MWFE,
11365,Pfam-A,PF16680,Ig_4,
11366,Pfam-A,PF02911,Formyl_trans_C,
11367,Pfam-A,PF16454,PI3K_P85_iSH2,
11368,Pfam-A,PF16122,40S_SA_C,
11369,Pfam-A,PF16649,IL23,
11370,Pfam-A,PF15796,KELK,
11371,Pfam-A,PF15902,Sortilin-Vps10,
11372,Pfam-A,PF13445,zf-RING_UBOX,
11373,Pfam-A,PF16920,TPKR_C2,
11374,Pfam-A,PF16875,Glyco_hydro_36N,
11375,Pfam-A,PF13439,Glyco_transf_4,
11376,Pfam-A,PF04085,MreC,
11377,Pfam-A,PF01113,DapB_N,
11378,Pfam-A,PF09825,BPL_N,
11379,Pfam-A,PF07521,RMMBL,
11380,Pfam-A,PF02263,GBP,
11381,Pfam-A,PF16124,RecQ_Zn_bind,
11382,Pfam-A,PF11816,DUF3337,
11383,Pfam-A,PF17121,zf-C3HC4_5,
11384,Pfam-A,PF16195,UBA2_C,
11385,Pfam-A,PF15801,zf-C6H2,
11386,Pfam-A,PF00795,CN_hydrolase,
11387,Pfam-A,PF16900,REPA_OB_2,
11388,Pfam-A,PF16516,CC2-LZ,
11389,Pfam-A,PF16633,APC_u9,
11390,Pfam-A,PF01488,Shikimate_DH,
11391,Pfam-A,PF15826,PUMA,
11392,Pfam-A,PF16177,ACAS_N,
11393,Pfam-A,PF00290,Trp_syntA,
11394,Pfam-A,PF16484,CPT_N,
11395,Pfam-A,PF01641,SelR,
11396,Pfam-A,PF15715,PAF,
11397,Pfam-A,PF16689,APC_N_CC,
11398,Pfam-A,PF03548,LolA,
11399,Pfam-A,PF00493,MCM,
11400,Pfam-A,PF08965,DUF1870,
11401,Pfam-A,PF02687,FtsX,
11402,Pfam-A,PF15613,WSD,
11403,Pfam-A,PF13378,MR_MLE_C,
11404,Pfam-A,PF07934,OGG_N,
11405,Pfam-A,PF09229,Aha1_N,
11406,Pfam-A,PF16905,GPHH,
11407,Pfam-A,PF16178,Anoct_dimer,
11408,Pfam-A,PF00604,Flu_PB2,
11409,Pfam-A,PF08391,Ly49,
11410,Pfam-A,PF16494,Na_Ca_ex_C,
11411,Pfam-A,PF16078,2-oxogl_dehyd_N,
11412,Pfam-A,PF16611,RGS12_us2,
11413,Pfam-A,PF16186,Arm_3,
11414,Pfam-A,PF04969,CS,
11415,Pfam-A,PF01372,Melittin,
11416,Pfam-A,PF07525,SOCS_box,
11417,Pfam-A,PF08766,DEK_C,
11418,Pfam-A,PF09354,HNF_C,
11419,Pfam-A,PF17092,PCB_OB,
11420,Pfam-A,PF16579,AdenylateSensor,
11421,Pfam-A,PF15880,NDUFV3,
11422,Pfam-A,PF16363,GDP_Man_Dehyd,
11423,Pfam-A,PF08279,HTH_11,
11424,Pfam-A,PF16414,NPC1_N,
11425,Pfam-A,PF16202,BLM_N,
11426,Pfam-A,PF15901,Sortilin_C,
11428,Pfam-A,PF05456,eIF_4EBP,
11429,Pfam-A,PF16114,Citrate_bind,
11430,Pfam-A,PF16832,EKLF_TAD1,
11431,Pfam-A,PF11896,DUF3416,
11432,Pfam-A,PF16919,PknG_rubred,
11433,Pfam-A,PF11538,Snurportin1,
11434,Pfam-A,PF16621,NECFESHC,
11435,Pfam-A,PF16891,STPPase_N,
11436,Pfam-A,PF13243,SQHop_cyclase_C,
11437,Pfam-A,PF13466,STAS_2,
11438,Pfam-A,PF02430,AMA-1,
11439,Pfam-A,PF03349,Toluene_X,
11440,Pfam-A,PF01134,GIDA,
11441,Pfam-A,PF12240,Angiomotin_C,
11442,Pfam-A,PF16863,NtCtMGAM_N,
11443,Pfam-A,PF03522,SLC12,
11444,Pfam-A,PF16646,AXIN1_TNKS_BD,
11445,Pfam-A,PF12831,FAD_oxidored,
11446,Pfam-A,PF16014,SAP130_C,
11447,Pfam-A,PF00743,FMO-like,
11448,Pfam-A,PF02841,GBP_C,
11449,Pfam-A,PF16421,E2F_CC-MB,
11451,Pfam-A,PF16576,HlyD_D23,
11452,Pfam-A,PF04851,ResIII,
11453,Pfam-A,PF16470,S8_pro-domain,
11454,Pfam-A,PF16684,Telomere_res,
11455,Pfam-A,PF03006,HlyIII,
11456,Pfam-A,PF01743,PolyA_pol,
11457,Pfam-A,PF16497,MHC_I_3,
11458,Pfam-A,PF16757,Fucosidase_C,
11459,Pfam-A,PF02245,Pur_DNA_glyco,
11460,Pfam-A,PF16874,Glyco_hydro_36C,
11461,Pfam-A,PF09755,DUF2046,
11462,Pfam-A,PF05173,DapB_C,
11463,Pfam-A,PF15798,PRAS,
11464,Pfam-A,PF16808,PKcGMP_CC,
11465,Pfam-A,PF16609,SH3-RhoG_link,
11466,Pfam-A,PF16636,APC_u15,
11467,Pfam-A,PF08627,CRT-like,
11468,Pfam-A,PF16918,PknG_TPR,
11469,Pfam-A,PF13344,Hydrolase_6,
11470,Pfam-A,PF12569,NARP1,
