category,description,parent_key
process,positive regulation of neuron apoptotic process,BE0008643
process,positive regulation of receptor internalization,BE0008643
process,protein autoprocessing,BE0008643
process,proteolysis,BE0008643
process,regulation of neuron apoptotic process,BE0008643
process,regulation of receptor activity,BE0008643
process,triglyceride metabolic process,BE0008643
component,anchored component of membrane,BE0000896
component,plasma membrane,BE0000896
function,alkaline phosphatase activity,BE0000896
function,metal ion binding,BE0000896
process,dephosphorylation,BE0000896
component,cytosol,BE0004122
component,extracellular exosome,BE0004122
component,nucleus,BE0004122
function,acireductone synthase activity,BE0004122
function,magnesium ion binding,BE0004122
process,cellular nitrogen compound metabolic process,BE0004122
process,dephosphorylation,BE0004122
process,L-methionine biosynthetic process from methylthioadenosine,BE0004122
process,polyamine metabolic process,BE0004122
process,small molecule metabolic process,BE0004122
process,sulfur amino acid metabolic process,BE0004122
component,cell surface,BE0009701
component,extracellular region,BE0009701
component,phosphopyruvate hydratase complex,BE0009701
function,magnesium ion binding,BE0009701
function,phosphopyruvate hydratase activity,BE0009701
process,glycolytic process,BE0009701
component,cell surface,BE0009702
component,extracellular region,BE0009702
component,phosphopyruvate hydratase complex,BE0009702
function,magnesium ion binding,BE0009702
function,phosphopyruvate hydratase activity,BE0009702
process,glycolytic process,BE0009702
component,cell surface,BE0009703
component,extracellular region,BE0009703
component,phosphopyruvate hydratase complex,BE0009703
function,magnesium ion binding,BE0009703
function,phosphopyruvate hydratase activity,BE0009703
process,glycolytic process,BE0009703
component,cell surface,BE0009704
component,extracellular region,BE0009704
component,phosphopyruvate hydratase complex,BE0009704
function,magnesium ion binding,BE0009704
function,phosphopyruvate hydratase activity,BE0009704
process,glycolytic process,BE0009704
component,mitochondrial matrix,BE0002274
function,acetyl-CoA,BE0002274
function,arginine binding,BE0002274
process,arginine biosynthetic process,BE0002274
process,cellular nitrogen compound metabolic process,BE0002274
process,glutamate metabolic process,BE0002274
process,polyamine metabolic process,BE0002274
process,small molecule metabolic process,BE0002274
process,urea cycle,BE0002274
component,endoplasmic reticulum membrane,BE0000888
component,integral component of membrane,BE0000888
component,intracellular membrane-bounded organelle,BE0000888
component,membrane,BE0000888
component,mitochondrion,BE0000888
function,C-5 sterol desaturase activity,BE0000888
function,oxidoreductase activity,BE0000888
process,alpha-linolenic acid metabolic process,BE0000888
process,cell-cell signaling,BE0000888
process,cellular lipid metabolic process,BE0000888
process,cellular response to starvation,BE0000888
process,icosanoid biosynthetic process,BE0000888
process,linoleic acid metabolic process,BE0000888
process,phospholipid biosynthetic process,BE0000888
process,regulation of cell differentiation,BE0000888
process,"regulation of transcription, DNA-templated",BE0000888
process,small molecule metabolic process,BE0000888
process,unsaturated fatty acid biosynthetic process,BE0000888
process,unsaturated fatty acid metabolic process,BE0000888
component,endoplasmic reticulum,BE0002247
component,integral component of endoplasmic reticulum membrane,BE0002247
function,G-protein coupled photoreceptor activity,BE0002247
function,transferase activity,BE0002247
process,cellular lipid metabolic process,BE0002247
process,detection of visible light,BE0002247
process,fatty acid biosynthetic process,BE0002247
process,"fatty acid elongation, saturated fatty acid",BE0002247
process,long-chain fatty-acyl-CoA biosynthetic process,BE0002247
process,small molecule metabolic process,BE0002247
process,triglyceride biosynthetic process,BE0002247
process,very long-chain fatty acid biosynthetic process,BE0002247
component,intracellular membrane-bounded organelle,BE0004135
component,membrane,BE0004135
component,mitochondrion,BE0004135
component,nucleolus,BE0004135
component,nucleoplasm,BE0004135
component,nucleus,BE0004135
component,peroxisomal matrix,BE0004135
component,peroxisomal membrane,BE0004135
component,peroxisome,BE0004135
component,plasma membrane,BE0004135
function,acyl-CoA dehydrogenase activity,BE0004135
function,acyl-CoA oxidase activity,BE0004135
function,electron carrier activity,BE0004135
function,FAD binding,BE0004135
function,fatty-acyl-CoA binding,BE0004135
function,flavin adenine dinucleotide binding,BE0004135
function,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",BE0004135
function,palmitoyl-CoA oxidase activity,BE0004135
function,PDZ domain binding,BE0004135
function,protein N-terminus binding,BE0004135
function,receptor binding,BE0004135
process,alpha-linolenic acid metabolic process,BE0004135
process,cellular lipid metabolic process,BE0004135
process,fatty acid beta-oxidation using acyl-CoA dehydrogenase,BE0004135
process,fatty acid beta-oxidation using acyl-CoA oxidase,BE0004135
process,fatty acid oxidation,BE0004135
process,generation of precursor metabolites and energy,BE0004135
process,lipid homeostasis,BE0004135
process,lipid metabolic process,BE0004135
process,peroxisome fission,BE0004135
process,positive regulation of cholesterol homeostasis,BE0004135
process,prostaglandin metabolic process,BE0004135
process,small molecule metabolic process,BE0004135
process,spermatogenesis,BE0004135
process,unsaturated fatty acid metabolic process,BE0004135
process,very long-chain fatty acid metabolic process,BE0004135
component,endoplasmic reticulum membrane,BE0000713
component,integral component of membrane,BE0000713
function,quinone binding,BE0000713
function,vitamin-K-epoxide reductase (warfarin-sensitive) activity,BE0000713
process,blood coagulation,BE0000713
process,bone development,BE0000713
process,cellular protein metabolic process,BE0000713
process,drug metabolic process,BE0000713
process,peptidyl-glutamic acid carboxylation,BE0000713
process,post-translational protein modification,BE0000713
process,vitamin K metabolic process,BE0000713
component,blood microparticle,BE0009080
component,extracellular exosome,BE0009080
component,extracellular region,BE0009080
function,calcium ion binding,BE0009080
function,serine-type endopeptidase inhibitor activity,BE0009080
process,hyaluronan metabolic process,BE0009080
component,cytoplasm,BE0000906
component,cytosol,BE0000906
component,extracellular exosome,BE0000906
function,carboxylic acid binding,BE0000906
function,GDP binding,BE0000906
function,GTP binding,BE0000906
function,magnesium ion binding,BE0000906
function,manganese ion binding,BE0000906
function,phosphoenolpyruvate carboxykinase (GTP) activity,BE0000906
process,carbohydrate metabolic process,BE0000906
process,cellular response to potassium ion starvation,BE0000906
process,drug metabolic process,BE0000906
process,gluconeogenesis,BE0000906
process,glucose homeostasis,BE0000906
process,glucose metabolic process,BE0000906
process,glycerol biosynthetic process from pyruvate,BE0000906
process,internal protein amino acid acetylation,BE0000906
process,oxaloacetate metabolic process,BE0000906
process,positive regulation of transcription from RNA polymerase II promoter in response to acidic pH,BE0000906
process,response to activity,BE0000906
process,response to insulin,BE0000906
process,small molecule metabolic process,BE0000906
component,cytoplasm,BE0001818
function,6-phosphofructokinase activity,BE0001818
function,ATP binding,BE0001818
function,metal ion binding,BE0001818
process,fructose 6-phosphate metabolic process,BE0001818
component,cytoplasm,BE0001251
component,cytosol,BE0001251
component,extracellular exosome,BE0001251
component,mitochondrion,BE0001251
component,peroxisomal matrix,BE0001251
component,peroxisome,BE0001251
function,isocitrate dehydrogenase (NADP+) activity,BE0001251
function,magnesium ion binding,BE0001251
function,NAD binding,BE0001251
function,NADP binding,BE0001251
function,protein homodimerization activity,BE0001251
function,receptor binding,BE0001251
process,2-oxoglutarate metabolic process,BE0001251
process,cellular lipid metabolic process,BE0001251
process,female gonad development,BE0001251
process,glutathione metabolic process,BE0001251
process,glyoxylate cycle,BE0001251
process,isocitrate metabolic process,BE0001251
process,NADPH regeneration,BE0001251
process,regulation of phospholipid biosynthetic process,BE0001251
process,regulation of phospholipid catabolic process,BE0001251
process,response to oxidative stress,BE0001251
process,response to steroid hormone,BE0001251
process,small molecule metabolic process,BE0001251
process,tricarboxylic acid cycle,BE0001251
component,cytoplasm,BE0000350
component,cytosol,BE0000350
component,intracellular membrane-bounded organelle,BE0000350
component,nucleoplasm,BE0000350
function,acetate-CoA ligase activity,BE0000350
function,AMP binding,BE0000350
function,ATP binding,BE0000350
process,acetate biosynthetic process,BE0000350
process,acetyl-CoA biosynthetic process from acetate,BE0000350
process,ethanol oxidation,BE0000350
process,lipid biosynthetic process,BE0000350
process,propionate biosynthetic process,BE0000350
process,small molecule metabolic process,BE0000350
process,xenobiotic metabolic process,BE0000350
component,anchored component of membrane,BE0008244
component,integral component of membrane,BE0008244
component,plasma membrane,BE0008244
function,alkaline phosphatase activity,BE0008244
function,magnesium ion binding,BE0008244
function,zinc ion binding,BE0008244
process,dephosphorylation,BE0008244
component,Golgi membrane,BE0001242
component,integral component of membrane,BE0001242
function,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity,BE0001242
function,metal ion binding,BE0001242
function,UDP-galactose,BE0001242
process,carbohydrate metabolic process,BE0001242
process,chondroitin sulfate metabolic process,BE0001242
process,chondroitin sulfate proteoglycan biosynthetic process,BE0001242
process,glycosaminoglycan metabolic process,BE0001242
process,protein glycosylation,BE0001242
process,small molecule metabolic process,BE0001242
component,cytoplasm,BE0002503
component,cytosol,BE0002503
component,nucleoplasm,BE0002503
component,perinuclear region of cytoplasm,BE0002503
function,ankyrin repeat binding,BE0002503
function,carboxylic acid binding,BE0002503
function,cofactor binding,BE0002503
function,iron ion binding,BE0002503
function,NF-kappaB binding,BE0002503
function,Notch binding,BE0002503
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors",BE0002503
function,oxygen sensor activity,BE0002503
function,peptidyl-asparagine 3-dioxygenase activity,BE0002503
function,peptidyl-histidine dioxygenase activity,BE0002503
function,protein homodimerization activity,BE0002503
function,zinc ion binding,BE0002503
process,cellular response to hypoxia,BE0002503
process,negative regulation of Notch signaling pathway,BE0002503
process,negative regulation of transcription from RNA polymerase II promoter in response to hypoxia,BE0002503
process,oxidation-reduction process,BE0002503
process,peptidyl-asparagine hydroxylation,BE0002503
process,peptidyl-aspartic acid hydroxylation,BE0002503
process,peptidyl-histidine hydroxylation,BE0002503
process,positive regulation of myoblast differentiation,BE0002503
process,positive regulation of vasculogenesis,BE0002503
process,regulation of transcription from RNA polymerase II promoter in response to hypoxia,BE0002503
process,"transcription, DNA-templated",BE0002503
component,cytoplasm,BE0000554
component,cytosol,BE0000554
component,extracellular exosome,BE0000554
function,3-chloroallyl aldehyde dehydrogenase activity,BE0000554
function,aldehyde dehydrogenase (NAD) activity,BE0000554
function,androgen binding,BE0000554
function,benzaldehyde dehydrogenase (NAD+) activity,BE0000554
function,GTPase activator activity,BE0000554
function,retinal dehydrogenase activity,BE0000554
process,cellular aldehyde metabolic process,BE0000554
process,ethanol oxidation,BE0000554
process,positive regulation of GTPase activity,BE0000554
process,retinol metabolic process,BE0000554
process,small molecule metabolic process,BE0000554
process,xenobiotic metabolic process,BE0000554
component,extracellular exosome,BE0004455
component,extracellular space,BE0004455
component,mitochondrial inner membrane,BE0004455
component,mitochondrial matrix,BE0004455
component,mitochondrion,BE0004455
function,5S rRNA binding,BE0004455
function,thiosulfate sulfurtransferase activity,BE0004455
process,cellular nitrogen compound metabolic process,BE0004455
process,cyanate catabolic process,BE0004455
process,epithelial cell differentiation,BE0004455
process,rRNA import into mitochondrion,BE0004455
process,rRNA transport,BE0004455
process,small molecule metabolic process,BE0004455
process,"sulfide oxidation, using sulfide",BE0004455
process,sulfur amino acid catabolic process,BE0004455
process,sulfur amino acid metabolic process,BE0004455
component,endoplasmic reticulum,BE0000105
component,endoplasmic reticulum membrane,BE0000105
component,integral component of membrane,BE0000105
component,membrane,BE0000105
function,cholesterol binding,BE0000105
function,cholesterol O-acyltransferase activity,BE0000105
function,fatty-acyl-CoA binding,BE0000105
function,sterol O-acyltransferase activity,BE0000105
process,cholesterol efflux,BE0000105
process,cholesterol esterification,BE0000105
process,cholesterol homeostasis,BE0000105
process,cholesterol metabolic process,BE0000105
process,cholesterol storage,BE0000105
process,macrophage derived foam cell differentiation,BE0000105
process,positive regulation of amyloid precursor protein biosynthetic process,BE0000105
process,very-low-density lipoprotein particle assembly,BE0000105
component,cytosol,BE0000865
function,phenylethanolamine N-methyltransferase activity,BE0000865
process,catecholamine biosynthetic process,BE0000865
process,cellular nitrogen compound metabolic process,BE0000865
process,epinephrine biosynthetic process,BE0000865
process,small molecule metabolic process,BE0000865
function,FMN binding,BE0002499
function,oxidoreductase activity,BE0002499
component,extracellular space,BE0003753
function,metallocarboxypeptidase activity,BE0003753
function,zinc ion binding,BE0003753
process,proteolysis,BE0003753
component,cytoplasm,BE0004671
component,mitochondrial inner membrane,BE0004671
component,mitochondrial matrix,BE0004671
component,mitochondrial nucleoid,BE0004671
component,nucleolus,BE0004671
component,protein complex,BE0004671
function,ATP binding,BE0004671
function,calcium ion binding,BE0004671
function,carbamoyl-phosphate synthase (ammonia) activity,BE0004671
function,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,BE0004671
function,endopeptidase activity,BE0004671
function,glutamate binding,BE0004671
function,modified amino acid binding,BE0004671
function,phospholipid binding,BE0004671
process,'de novo' pyrimidine nucleobase biosynthetic process,BE0004671
process,anion homeostasis,BE0004671
process,arginine biosynthetic process,BE0004671
process,carbamoyl phosphate biosynthetic process,BE0004671
process,cellular nitrogen compound metabolic process,BE0004671
process,cellular response to cAMP,BE0004671
process,cellular response to fibroblast growth factor stimulus,BE0004671
process,cellular response to glucagon stimulus,BE0004671
process,cellular response to oleic acid,BE0004671
process,citrulline biosynthetic process,BE0004671
process,glutamine metabolic process,BE0004671
process,glycogen catabolic process,BE0004671
process,hepatocyte differentiation,BE0004671
process,homocysteine metabolic process,BE0004671
process,midgut development,BE0004671
process,nitric oxide metabolic process,BE0004671
process,polyamine metabolic process,BE0004671
process,positive regulation of vasodilation,BE0004671
process,response to amine,BE0004671
process,response to amino acid,BE0004671
process,response to dexamethasone,BE0004671
process,response to drug,BE0004671
process,response to food,BE0004671
process,response to growth hormone,BE0004671
process,response to lipopolysaccharide,BE0004671
process,response to starvation,BE0004671
process,response to toxic substance,BE0004671
process,response to zinc ion,BE0004671
process,small molecule metabolic process,BE0004671
process,triglyceride catabolic process,BE0004671
process,urea cycle,BE0004671
component,cytosol,BE0004605
function,selenocysteine lyase activity,BE0004605
function,transferase activity,BE0004605
process,cellular amino acid metabolic process,BE0004605
component,extracellular exosome,BE0003751
component,extracellular region,BE0003751
component,extracellular space,BE0003751
function,identical protein binding,BE0003751
function,lysozyme activity,BE0003751
process,cellular protein metabolic process,BE0003751
process,cytolysis,BE0003751
process,defense response to bacterium,BE0003751
process,inflammatory response,BE0003751
process,retina homeostasis,BE0003751
component,cytoplasm,BE0000734
component,cytosol,BE0000734
function,cobalamin binding,BE0000734
function,methionine synthase activity,BE0000734
function,S-adenosylmethionine-homocysteine S-methyltransferase activity,BE0000734
function,zinc ion binding,BE0000734
process,axon regeneration,BE0000734
process,cellular nitrogen compound metabolic process,BE0000734
process,cellular response to nitric oxide,BE0000734
process,cobalamin metabolic process,BE0000734
process,methionine biosynthetic process,BE0000734
process,methylation,BE0000734
process,nervous system development,BE0000734
process,pteridine-containing compound metabolic process,BE0000734
process,response to axon injury,BE0000734
process,small molecule metabolic process,BE0000734
process,sulfur amino acid metabolic process,BE0000734
process,vitamin metabolic process,BE0000734
process,water-soluble vitamin metabolic process,BE0000734
process,xenobiotic metabolic process,BE0000734
component,endoplasmic reticulum lumen,BE0000216
component,extracellular region,BE0000216
component,extracellular space,BE0000216
component,Golgi lumen,BE0000216
component,intrinsic component of external side of plasma membrane,BE0000216
component,plasma membrane,BE0000216
function,calcium ion binding,BE0000216
function,phospholipid binding,BE0000216
function,serine-type endopeptidase activity,BE0000216
process,blood coagulation,BE0000216
process,"blood coagulation, extrinsic pathway",BE0000216
process,"blood coagulation, intrinsic pathway",BE0000216
process,cellular protein metabolic process,BE0000216
process,peptidyl-glutamic acid carboxylation,BE0000216
process,positive regulation of cell migration,BE0000216
process,positive regulation of protein kinase B signaling,BE0000216
process,post-translational protein modification,BE0000216
process,proteolysis,BE0000216
component,dendrite,BE0009375
component,dendritic tree,BE0009375
component,endoplasmic reticulum,BE0009375
component,endoplasmic reticulum membrane,BE0009375
component,integral component of endoplasmic reticulum membrane,BE0009375
component,membrane,BE0009375
component,neuronal cell body,BE0009375
function,3-oxo-arachidoyl-CoA synthase activity,BE0009375
function,3-oxo-cerotoyl-CoA synthase activity,BE0009375
function,3-oxo-lignoceronyl-CoA synthase activity,BE0009375
function,fatty acid elongase activity,BE0009375
function,very-long-chain 3-ketoacyl-CoA synthase activity,BE0009375
process,alpha-linolenic acid metabolic process,BE0009375
process,"fatty acid elongation, monounsaturated fatty acid",BE0009375
process,"fatty acid elongation, polyunsaturated fatty acid",BE0009375
process,"fatty acid elongation, saturated fatty acid",BE0009375
process,linoleic acid metabolic process,BE0009375
process,long-chain fatty-acyl-CoA biosynthetic process,BE0009375
process,positive regulation of fatty acid biosynthetic process,BE0009375
process,sphingolipid biosynthetic process,BE0009375
process,unsaturated fatty acid biosynthetic process,BE0009375
process,very long-chain fatty acid biosynthetic process,BE0009375
component,endoplasmic reticulum membrane,BE0002246
component,integral component of plasma membrane,BE0002246
component,membrane,BE0002246
function,linoleoyl-CoA desaturase activity,BE0002246
function,stearoyl-CoA 9-desaturase activity,BE0002246
process,alpha-linolenic acid metabolic process,BE0002246
process,linoleic acid metabolic process,BE0002246
process,small molecule metabolic process,BE0002246
process,unsaturated fatty acid biosynthetic process,BE0002246
process,unsaturated fatty acid metabolic process,BE0002246
function,beta-lactamase activity,BE0000302
process,beta-lactam antibiotic catabolic process,BE0000302
process,response to antibiotic,BE0000302
component,apical plasma membrane,BE0000511
component,basal plasma membrane,BE0000511
component,basolateral plasma membrane,BE0000511
component,cytoplasm,BE0000511
component,cytoplasmic vesicle,BE0000511
component,endosome membrane,BE0000511
component,integral component of membrane,BE0000511
component,lateral loop,BE0000511
component,membrane raft,BE0000511
component,microvillus,BE0000511
component,nucleus,BE0000511
component,perinuclear region of cytoplasm,BE0000511
component,plasma membrane,BE0000511
component,postsynaptic membrane,BE0000511
component,receptor complex,BE0000511
function,ATP binding,BE0000511
function,ErbB-3 class receptor binding,BE0000511
function,identical protein binding,BE0000511
function,protein C-terminus binding,BE0000511
function,protein dimerization activity,BE0000511
function,protein heterodimerization activity,BE0000511
function,protein phosphatase binding,BE0000511
function,protein tyrosine kinase activity,BE0000511
function,receptor signaling protein tyrosine kinase activity,BE0000511
function,RNA polymerase I core binding,BE0000511
function,transmembrane receptor protein tyrosine kinase activity,BE0000511
function,transmembrane signaling receptor activity,BE0000511
process,activation of MAPKK activity,BE0000511
process,axon guidance,BE0000511
process,cell proliferation,BE0000511
process,cell surface receptor signaling pathway,BE0000511
process,cellular response to growth factor stimulus,BE0000511
process,enzyme linked receptor protein signaling pathway,BE0000511
process,epidermal growth factor receptor signaling pathway,BE0000511
process,estrous cycle,BE0000511
process,Fc-epsilon receptor signaling pathway,BE0000511
process,fibroblast growth factor receptor signaling pathway,BE0000511
process,heart development,BE0000511
process,innate immune response,BE0000511
process,insulin receptor signaling pathway,BE0000511
process,liver development,BE0000511
process,mammary gland involution,BE0000511
process,MAPK cascade,BE0000511
process,motor neuron axon guidance,BE0000511
process,myelination,BE0000511
process,negative regulation of apoptotic process,BE0000511
process,negative regulation of immature T cell proliferation in thymus,BE0000511
process,neuromuscular junction development,BE0000511
process,neurotrophin TRK receptor signaling pathway,BE0000511
process,oligodendrocyte differentiation,BE0000511
process,peptidyl-tyrosine phosphorylation,BE0000511
process,peripheral nervous system development,BE0000511
process,phosphatidylinositol 3-kinase signaling,BE0000511
process,phosphatidylinositol-mediated signaling,BE0000511
process,positive regulation of cell adhesion,BE0000511
process,positive regulation of cell growth,BE0000511
process,positive regulation of epithelial cell proliferation,BE0000511
process,positive regulation of GTPase activity,BE0000511
process,positive regulation of MAP kinase activity,BE0000511
process,positive regulation of phosphatidylinositol 3-kinase signaling,BE0000511
process,positive regulation of protein phosphorylation,BE0000511
process,positive regulation of protein targeting to membrane,BE0000511
process,positive regulation of Ras protein signal transduction,BE0000511
process,positive regulation of transcription from RNA polymerase I promoter,BE0000511
process,positive regulation of transcription from RNA polymerase III promoter,BE0000511
process,positive regulation of translation,BE0000511
process,protein autophosphorylation,BE0000511
process,protein phosphorylation,BE0000511
process,Ras protein signal transduction,BE0000511
process,regulation of angiogenesis,BE0000511
process,regulation of ERK1 and ERK2 cascade,BE0000511
process,regulation of microtubule-based process,BE0000511
process,response to axon injury,BE0000511
process,response to drug,BE0000511
process,response to progesterone,BE0000511
process,signal transduction,BE0000511
process,skeletal muscle tissue development,BE0000511
process,small GTPase mediated signal transduction,BE0000511
process,sympathetic nervous system development,BE0000511
process,tongue development,BE0000511
process,"transcription, DNA-templated",BE0000511
process,transmembrane receptor protein tyrosine kinase signaling pathway,BE0000511
process,vascular endothelial growth factor receptor signaling pathway,BE0000511
process,wound healing,BE0000511
component,cytoplasm,BE0004865
component,nucleus,BE0004865
function,RNA polymerase II core promoter proximal region sequence-specific DNA binding,BE0004865
function,sequence-specific DNA binding,BE0004865
function,"transcription factor activity, sequence-specific DNA binding",BE0004865
function,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",BE0004865
process,cell maturation,BE0004865
process,humoral immune response,BE0004865
process,immunoglobulin secretion involved in immune response,BE0004865
process,mature B cell differentiation,BE0004865
process,transcription from RNA polymerase II promoter,BE0004865
component,integral component of membrane,BE0003657
component,membrane-bounded vesicle,BE0003657
component,plasma membrane,BE0003657
function,drug transmembrane transporter activity,BE0003657
function,monovalent cation,BE0003657
process,drug transmembrane transport,BE0003657
process,organic cation transport,BE0003657
process,transmembrane transport,BE0003657
component,cytosol,BE0009868
component,endoplasmic reticulum,BE0009868
component,endoplasmic reticulum lumen,BE0009868
component,endoplasmic reticulum membrane,BE0009868
component,extracellular exosome,BE0009868
component,integral component of endoplasmic reticulum membrane,BE0009868
component,integral component of peroxisomal membrane,BE0009868
component,peroxisomal membrane,BE0009868
component,plasma membrane,BE0009868
component,specific granule membrane,BE0009868
function,acyl-CoA ligase activity,BE0009868
function,arachidonate-CoA ligase activity,BE0009868
function,ATP binding,BE0009868
function,cholate-CoA ligase activity,BE0009868
function,decanoate-CoA ligase activity,BE0009868
function,enzyme binding,BE0009868
function,fatty acid transmembrane transporter activity,BE0009868
function,long-chain fatty acid transporter activity,BE0009868
function,long-chain fatty acid-CoA ligase activity,BE0009868
function,phytanate-CoA ligase activity,BE0009868
function,pristanate-CoA ligase activity,BE0009868
function,very long-chain fatty acid-CoA ligase activity,BE0009868
process,bile acid biosynthetic process,BE0009868
process,fatty acid alpha-oxidation,BE0009868
process,fatty acid beta-oxidation,BE0009868
process,long-chain fatty acid import into cell,BE0009868
process,long-chain fatty acid metabolic process,BE0009868
process,methyl-branched fatty acid metabolic process,BE0009868
process,neutrophil degranulation,BE0009868
process,protein targeting to peroxisome,BE0009868
process,very long-chain fatty acid catabolic process,BE0009868
component,cytoplasm,BE0009503
component,nucleus,BE0009503
function,ATP binding,BE0009503
function,magnesium ion binding,BE0009503
function,protein serine/threonine kinase activity,BE0009503
process,actin cytoskeleton organization,BE0009503
process,apoptotic process,BE0009503
process,cellular response to glucose starvation,BE0009503
process,intracellular signal transduction,BE0009503
process,negative regulation of apoptotic process,BE0009503
process,protein phosphorylation,BE0009503
component,endoplasmic reticulum membrane,BE0000600
component,extracellular exosome,BE0000600
component,integral component of membrane,BE0000600
component,intracellular membrane-bounded organelle,BE0000600
component,mitochondrial inner membrane,BE0000600
component,peroxisome,BE0000600
function,3-chloroallyl aldehyde dehydrogenase activity,BE0000600
function,aldehyde dehydrogenase (NAD) activity,BE0000600
function,aldehyde dehydrogenase [NAD(P)+] activity,BE0000600
function,long-chain-alcohol oxidase activity,BE0000600
function,long-chain-aldehyde dehydrogenase activity,BE0000600
function,medium-chain-aldehyde dehydrogenase activity,BE0000600
process,cellular aldehyde metabolic process,BE0000600
process,central nervous system development,BE0000600
process,epidermis development,BE0000600
process,oxidation-reduction process,BE0000600
process,peripheral nervous system development,BE0000600
process,phytol metabolic process,BE0000600
process,sesquiterpenoid metabolic process,BE0000600
process,small molecule metabolic process,BE0000600
process,sphingolipid biosynthetic process,BE0000600
process,sphingolipid metabolic process,BE0000600
component,extracellular space,BE0009992
function,metallocarboxypeptidase activity,BE0009992
function,zinc ion binding,BE0009992
process,proteolysis,BE0009992
component,blood microparticle,BE0001739
component,extracellular exosome,BE0001739
component,extracellular region,BE0001739
component,extracellular space,BE0001739
function,metal ion binding,BE0001739
function,serine-type endopeptidase activity,BE0001739
process,cobalamin metabolic process,BE0001739
process,digestion,BE0001739
process,extracellular matrix disassembly,BE0001739
process,extracellular matrix organization,BE0001739
process,proteolysis,BE0001739
process,small molecule metabolic process,BE0001739
process,vitamin metabolic process,BE0001739
process,water-soluble vitamin metabolic process,BE0001739
component,blood microparticle,BE0001529
component,extracellular exosome,BE0001529
component,extracellular region,BE0001529
function,calcium ion binding,BE0001529
function,identical protein binding,BE0001529
function,serine-type endopeptidase activity,BE0001529
process,complement activation,BE0001529
process,"complement activation, classical pathway",BE0001529
process,innate immune response,BE0001529
process,proteolysis,BE0001529
component,blood microparticle,BE0002093
component,extracellular exosome,BE0002093
component,extracellular region,BE0002093
function,calcium ion binding,BE0002093
function,serine-type endopeptidase activity,BE0002093
function,serine-type peptidase activity,BE0002093
process,complement activation,BE0002093
process,"complement activation, classical pathway",BE0002093
process,immune response,BE0002093
process,innate immune response,BE0002093
process,proteolysis,BE0002093
component,cell surface,BE0009336
component,endoplasmic reticulum lumen,BE0009336
component,extracellular space,BE0009336
component,proteinaceous extracellular matrix,BE0009336
function,calcium ion binding,BE0009336
function,integrin binding,BE0009336
function,metalloendopeptidase activity,BE0009336
function,metallopeptidase activity,BE0009336
function,zinc ion binding,BE0009336
process,cell-matrix adhesion,BE0009336
process,cellular response to interferon-gamma,BE0009336
process,cellular response to interleukin-4,BE0009336
process,cellular response to lipopolysaccharide,BE0009336
process,cellular response to tumor necrosis factor,BE0009336
process,glycoprotein metabolic process,BE0009336
process,integrin-mediated signaling pathway,BE0009336
process,peptide catabolic process,BE0009336
process,platelet activation,BE0009336
process,protein O-linked fucosylation,BE0009336
process,protein processing,BE0009336
process,proteolysis,BE0009336
process,response to amine,BE0009336
process,response to potassium ion,BE0009336
process,response to toxic substance,BE0009336
function,FAD binding,BE0008679
function,oxidoreductase activity,BE0008679
component,endoplasmic reticulum lumen,BE0000333
component,extracellular region,BE0000333
component,extracellular space,BE0000333
component,Golgi lumen,BE0000333
component,plasma membrane,BE0000333
component,vesicle,BE0000333
function,calcium ion binding,BE0000333
function,glycoprotein binding,BE0000333
function,serine-type endopeptidase activity,BE0000333
function,serine-type peptidase activity,BE0000333
process,blood coagulation,BE0000333
process,"blood coagulation, extrinsic pathway",BE0000333
process,cellular protein metabolic process,BE0000333
process,circadian rhythm,BE0000333
process,organ regeneration,BE0000333
process,peptidyl-glutamic acid carboxylation,BE0000333
process,positive regulation of blood coagulation,BE0000333
process,positive regulation of cell migration,BE0000333
process,positive regulation of leukocyte chemotaxis,BE0000333
process,positive regulation of platelet-derived growth factor receptor signaling pathway,BE0000333
process,positive regulation of positive chemotaxis,BE0000333
process,positive regulation of protein kinase B signaling,BE0000333
process,post-translational protein modification,BE0000333
process,proteolysis,BE0000333
process,response to estrogen,BE0000333
process,response to growth hormone,BE0000333
process,response to vitamin K,BE0000333
component,endoplasmic reticulum lumen,BE0000016
component,endoplasmic reticulum-Golgi intermediate compartment membrane,BE0000016
component,ER to Golgi transport vesicle,BE0000016
component,extracellular region,BE0000016
component,extracellular space,BE0000016
component,Golgi membrane,BE0000016
component,plasma membrane,BE0000016
component,platelet alpha granule lumen,BE0000016
function,copper ion binding,BE0000016
function,oxidoreductase activity,BE0000016
process,acute-phase response,BE0000016
process,blood coagulation,BE0000016
process,"blood coagulation, intrinsic pathway",BE0000016
process,cellular protein metabolic process,BE0000016
process,COPII vesicle coating,BE0000016
process,ER to Golgi vesicle-mediated transport,BE0000016
process,membrane organization,BE0000016
process,platelet activation,BE0000016
process,platelet degranulation,BE0000016
process,post-translational protein modification,BE0000016
process,protein N-linked glycosylation via asparagine,BE0000016
