category,description,parent_key
function,double-stranded RNA binding,BE0008968
function,integrin binding,BE0008968
function,ion channel binding,BE0008968
function,ligand-dependent nuclear receptor transcription coactivator activity,BE0008968
function,protein homodimerization activity,BE0008968
function,vinculin binding,BE0008968
process,actin crosslink formation,BE0008968
process,actin filament bundle assembly,BE0008968
process,actin filament network formation,BE0008968
process,actin filament organization,BE0008968
process,focal adhesion assembly,BE0008968
process,negative regulation of cellular component movement,BE0008968
process,platelet degranulation,BE0008968
process,platelet formation,BE0008968
process,platelet morphogenesis,BE0008968
process,regulation of apoptotic process,BE0008968
component,cell periphery,BE0009007
component,cell surface,BE0009007
component,cytoplasm,BE0009007
component,extracellular exosome,BE0009007
component,mitochondrial inner membrane,BE0009007
component,mitochondrial outer membrane,BE0009007
component,mitochondrion,BE0009007
component,nuclear matrix,BE0009007
component,nucleus,BE0009007
component,protein complex,BE0009007
function,amide binding,BE0009007
function,estrogen receptor binding,BE0009007
function,protein C-terminus binding,BE0009007
function,protein N-terminus binding,BE0009007
process,mammary gland alveolus development,BE0009007
process,mammary gland branching involved in thelarche,BE0009007
process,mitochondrion organization,BE0009007
process,negative regulation of apoptotic process,BE0009007
process,negative regulation of intracellular estrogen receptor signaling pathway,BE0009007
process,negative regulation of mammary gland epithelial cell proliferation,BE0009007
process,negative regulation of sequence-specific DNA binding transcription factor activity,BE0009007
process,"negative regulation of transcription, DNA-templated",BE0009007
process,positive regulation of cell cycle G1/S phase transition,BE0009007
process,positive regulation of ERK1 and ERK2 cascade,BE0009007
process,positive regulation of exit from mitosis,BE0009007
process,positive regulation of sequence-specific DNA binding transcription factor activity,BE0009007
process,"protein import into nucleus, translocation",BE0009007
process,protein stabilization,BE0009007
process,regulation of branching involved in mammary gland duct morphogenesis,BE0009007
process,sister chromatid cohesion,BE0009007
process,"transcription, DNA-templated",BE0009007
component,cytoplasm,BE0004671
component,mitochondrial inner membrane,BE0004671
component,mitochondrial matrix,BE0004671
component,mitochondrial nucleoid,BE0004671
component,nucleolus,BE0004671
component,protein complex,BE0004671
function,ATP binding,BE0004671
function,calcium ion binding,BE0004671
function,carbamoyl-phosphate synthase (ammonia) activity,BE0004671
function,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,BE0004671
function,endopeptidase activity,BE0004671
function,glutamate binding,BE0004671
function,modified amino acid binding,BE0004671
function,phospholipid binding,BE0004671
process,'de novo' pyrimidine nucleobase biosynthetic process,BE0004671
process,anion homeostasis,BE0004671
process,arginine biosynthetic process,BE0004671
process,carbamoyl phosphate biosynthetic process,BE0004671
process,cellular nitrogen compound metabolic process,BE0004671
process,cellular response to cAMP,BE0004671
process,cellular response to fibroblast growth factor stimulus,BE0004671
process,cellular response to glucagon stimulus,BE0004671
process,cellular response to oleic acid,BE0004671
process,citrulline biosynthetic process,BE0004671
process,glutamine metabolic process,BE0004671
process,glycogen catabolic process,BE0004671
process,hepatocyte differentiation,BE0004671
process,homocysteine metabolic process,BE0004671
process,midgut development,BE0004671
process,nitric oxide metabolic process,BE0004671
process,polyamine metabolic process,BE0004671
process,positive regulation of vasodilation,BE0004671
process,response to amine,BE0004671
process,response to amino acid,BE0004671
process,response to dexamethasone,BE0004671
process,response to drug,BE0004671
process,response to food,BE0004671
process,response to growth hormone,BE0004671
process,response to lipopolysaccharide,BE0004671
process,response to starvation,BE0004671
process,response to toxic substance,BE0004671
process,response to zinc ion,BE0004671
process,small molecule metabolic process,BE0004671
process,triglyceride catabolic process,BE0004671
process,urea cycle,BE0004671
function,DNA binding,BE0004855
function,endonuclease activity,BE0004855
function,RNA-directed DNA polymerase activity,BE0004855
function,zinc ion binding,BE0004855
process,DNA integration,BE0004855
component,autophagosome,BE0003729
component,axoneme,BE0003729
component,cytosol,BE0003729
component,late endosome,BE0003729
component,membrane,BE0003729
component,midbody,BE0003729
component,phagocytic vesicle,BE0003729
component,phosphatidylinositol 3-kinase complex,BE0003729
component,"phosphatidylinositol 3-kinase complex, class III",BE0003729
function,1-phosphatidylinositol-3-kinase activity,BE0003729
function,ATP binding,BE0003729
function,protein kinase activity,BE0003729
process,autophagosome assembly,BE0003729
process,cellular response to glucose starvation,BE0003729
process,cytokinesis,BE0003729
process,early endosome to late endosome transport,BE0003729
process,endosome organization,BE0003729
process,innate immune response,BE0003729
process,insulin receptor signaling pathway,BE0003729
process,macroautophagy,BE0003729
process,phosphatidylinositol biosynthetic process,BE0003729
process,phosphatidylinositol-3-phosphate biosynthetic process,BE0003729
process,phosphatidylinositol-mediated signaling,BE0003729
process,phospholipid metabolic process,BE0003729
process,protein processing,BE0003729
process,regulation of cytokinesis,BE0003729
process,regulation of protein secretion,BE0003729
process,response to leucine,BE0003729
process,small molecule metabolic process,BE0003729
process,toll-like receptor 9 signaling pathway,BE0003729
process,toll-like receptor signaling pathway,BE0003729
function,dihydrofolate reductase activity,BE0009124
function,NADP binding,BE0009124
process,glycine biosynthetic process,BE0009124
process,nucleotide biosynthetic process,BE0009124
process,one-carbon metabolic process,BE0009124
process,tetrahydrofolate biosynthetic process,BE0009124
component,extracellular region,BE0003736
component,extracellular space,BE0003736
function,serine-type endopeptidase activity,BE0003736
function,serine-type peptidase activity,BE0003736
process,defense response,BE0003736
process,extracellular matrix disassembly,BE0003736
process,extracellular matrix organization,BE0003736
process,proteolysis,BE0003736
component,cytoplasm,BE0003737
function,inorganic diphosphatase activity,BE0003737
function,magnesium ion binding,BE0003737
process,phosphate-containing compound metabolic process,BE0003737
function,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity",BE0003741
function,magnesium ion binding,BE0003741
function,ribulose-bisphosphate carboxylase activity,BE0003741
process,carbon fixation,BE0003741
process,L-methionine biosynthetic process from methylthioadenosine,BE0003741
process,L-methionine biosynthetic process from S-adenosylmethionine,BE0003741
component,cell junction,BE0003742
component,histone deacetylase complex,BE0003742
component,nuclear chromatin,BE0003742
component,nuclear speck,BE0003742
component,nucleolus,BE0003742
component,nucleoplasm,BE0003742
component,nucleus,BE0003742
function,androgen receptor binding,BE0003742
function,core promoter sequence-specific DNA binding,BE0003742
function,estrogen receptor binding,BE0003742
function,glucocorticoid receptor binding,BE0003742
function,nuclear hormone receptor binding,BE0003742
function,transcription coactivator activity,BE0003742
function,transcription corepressor activity,BE0003742
process,androgen receptor signaling pathway,BE0003742
process,cellular response to estradiol stimulus,BE0003742
process,circadian regulation of gene expression,BE0003742
process,circadian rhythm,BE0003742
process,lipid storage,BE0003742
process,negative regulation of transcription from RNA polymerase II promoter,BE0003742
process,ovarian follicle rupture,BE0003742
process,positive regulation of transcription from RNA polymerase II promoter,BE0003742
process,"positive regulation of transcription, DNA-templated",BE0003742
process,"transcription, DNA-templated",BE0003742
component,extracellular region,BE0003743
function,metal ion binding,BE0003743
function,serine-type endopeptidase activity,BE0003743
process,sporulation resulting in formation of a cellular spore,BE0003743
component,endoplasmic reticulum,BE0001730
component,integral component of membrane,BE0001730
component,plasma membrane,BE0001730
function,heme binding,BE0001730
function,iron ion binding,BE0001730
function,sterol 14-demethylase activity,BE0001730
process,demethylation,BE0001730
process,ergosterol biosynthetic process,BE0001730
process,oxidation-reduction process,BE0001730
function,hydrolase activity,BE0003744
function,metal ion binding,BE0003744
component,centrosome,BE0003745
component,chromatin,BE0003745
component,condensed nuclear chromosome outer kinetochore,BE0003745
component,cytoplasm,BE0003745
component,cytosol,BE0003745
component,kinetochore,BE0003745
component,microtubule cytoskeleton,BE0003745
component,midbody,BE0003745
component,nucleolus,BE0003745
component,nucleoplasm,BE0003745
component,nucleus,BE0003745
component,spindle,BE0003745
component,spindle midzone,BE0003745
component,spindle pole,BE0003745
component,synaptonemal complex,BE0003745
function,anaphase-promoting complex binding,BE0003745
function,ATP binding,BE0003745
function,kinase activity,BE0003745
function,microtubule binding,BE0003745
function,protein kinase activity,BE0003745
function,protein kinase binding,BE0003745
function,protein serine/threonine kinase activity,BE0003745
process,activation of APC-Cdc20 complex activity,BE0003745
process,anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process,BE0003745
process,cell proliferation,BE0003745
process,centrosome organization,BE0003745
process,cytokinesis,BE0003745
process,establishment of protein localization,BE0003745
process,female meiosis chromosome segregation,BE0003745
process,G2 DNA damage checkpoint,BE0003745
process,G2/M transition of mitotic cell cycle,BE0003745
process,homologous chromosome segregation,BE0003745
process,metaphase/anaphase transition of mitotic cell cycle,BE0003745
process,microtubule bundle formation,BE0003745
process,mitotic cell cycle,BE0003745
process,mitotic cytokinesis,BE0003745
process,mitotic nuclear division,BE0003745
process,mitotic nuclear envelope disassembly,BE0003745
process,mitotic sister chromatid segregation,BE0003745
process,mitotic spindle assembly checkpoint,BE0003745
process,negative regulation of apoptotic process,BE0003745
process,negative regulation of cyclin-dependent protein serine/threonine kinase activity,BE0003745
process,negative regulation of transcription from RNA polymerase II promoter,BE0003745
process,organelle organization,BE0003745
process,peptidyl-serine phosphorylation,BE0003745
process,positive regulation of peptidyl-threonine phosphorylation,BE0003745
process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,BE0003745
process,positive regulation of proteolysis,BE0003745
process,positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition,BE0003745
process,positive regulation of ubiquitin-protein transferase activity,BE0003745
process,protein destabilization,BE0003745
process,protein localization to chromatin,BE0003745
process,protein phosphorylation,BE0003745
process,protein ubiquitination,BE0003745
process,regulation of cell cycle,BE0003745
process,regulation of mitotic cell cycle,BE0003745
process,regulation of mitotic metaphase/anaphase transition,BE0003745
process,regulation of mitotic spindle assembly,BE0003745
process,regulation of protein binding,BE0003745
process,regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,BE0003745
process,small GTPase mediated signal transduction,BE0003745
process,synaptonemal complex disassembly,BE0003745
component,extracellular exosome,BE0003746
component,extracellular region,BE0003746
component,extracellular space,BE0003746
component,integral component of membrane,BE0003746
component,plasma membrane,BE0003746
function,serine-type endopeptidase activity,BE0003746
function,serine-type peptidase activity,BE0003746
process,positive regulation of sodium ion transport,BE0003746
component,extracellular space,BE0003747
component,keratohyalin granule,BE0003747
function,serine hydrolase activity,BE0003747
function,serine-type endopeptidase activity,BE0003747
process,proteolysis,BE0003747
function,iron ion binding,BE0003748
function,L-ascorbic acid binding,BE0003748
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors",BE0003748
process,antibiotic biosynthetic process,BE0003748
process,lactone biosynthetic process,BE0003748
process,oxidation-reduction process,BE0003748
component,host cell membrane,BE0003752
component,integral component of membrane,BE0003752
component,viral envelope,BE0003752
component,viral nucleocapsid,BE0003752
function,ATP binding,BE0003752
function,ATP-dependent helicase activity,BE0003752
function,cysteine-type endopeptidase activity,BE0003752
function,RNA binding,BE0003752
function,RNA-directed RNA polymerase activity,BE0003752
function,serine-type endopeptidase activity,BE0003752
function,structural molecule activity,BE0003752
function,zinc ion binding,BE0003752
process,induction by virus of host autophagy,BE0003752
process,transformation of host cell by virus,BE0003752
process,viral entry into host cell,BE0003752
process,viral RNA genome replication,BE0003752
process,virion attachment to host cell,BE0003752
component,actin cytoskeleton,BE0003754
component,apical plasma membrane,BE0003754
component,cell surface,BE0003754
component,cytoplasm,BE0003754
component,integral component of plasma membrane,BE0003754
component,membrane,BE0003754
component,membrane raft,BE0003754
component,plasma membrane,BE0003754
function,integrin binding,BE0003754
function,interleukin-6 receptor binding,BE0003754
function,metalloendopeptidase activity,BE0003754
function,metallopeptidase activity,BE0003754
function,Notch binding,BE0003754
function,PDZ domain binding,BE0003754
function,zinc ion binding,BE0003754
process,B cell differentiation,BE0003754
process,cell adhesion,BE0003754
process,cell adhesion mediated by integrin,BE0003754
process,cell motility,BE0003754
process,cell surface receptor signaling pathway,BE0003754
process,collagen catabolic process,BE0003754
process,defense response to Gram-positive bacterium,BE0003754
process,epidermal growth factor receptor signaling pathway,BE0003754
process,epidermal growth factor-activated receptor transactivation by G-protein coupled receptor signaling pathway,BE0003754
process,extracellular matrix disassembly,BE0003754
process,extracellular matrix organization,BE0003754
process,germinal center formation,BE0003754
process,JAK-STAT cascade involved in growth hormone signaling pathway,BE0003754
process,membrane protein ectodomain proteolysis,BE0003754
process,membrane protein intracellular domain proteolysis,BE0003754
process,negative regulation of transforming growth factor beta receptor signaling pathway,BE0003754
process,neurotrophin TRK receptor signaling pathway,BE0003754
process,neutrophil mediated immunity,BE0003754
process,Notch receptor processing,BE0003754
process,Notch signaling pathway,BE0003754
process,PMA-inducible membrane protein ectodomain proteolysis,BE0003754
process,positive regulation of cell growth,BE0003754
process,positive regulation of cell migration,BE0003754
process,positive regulation of cell proliferation,BE0003754
process,positive regulation of cellular component movement,BE0003754
process,positive regulation of chemokine production,BE0003754
process,positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle,BE0003754
process,positive regulation of epidermal growth factor-activated receptor activity,BE0003754
process,positive regulation of leukocyte chemotaxis,BE0003754
process,positive regulation of protein phosphorylation,BE0003754
process,positive regulation of T cell chemotaxis,BE0003754
process,positive regulation of transforming growth factor beta receptor signaling pathway,BE0003754
process,proteolysis,BE0003754
process,regulation of mast cell apoptotic process,BE0003754
process,response to drug,BE0003754
process,response to high density lipoprotein particle,BE0003754
process,response to hypoxia,BE0003754
process,response to lipopolysaccharide,BE0003754
process,spleen development,BE0003754
process,T cell differentiation in thymus,BE0003754
process,tumor necrosis factor-mediated signaling pathway,BE0003754
process,"wound healing, spreading of epidermal cells",BE0003754
function,"tyrosine 2,3-aminomutase activity",BE0003755
function,tyrosine ammonia-lyase activity,BE0003755
process,antibiotic biosynthetic process,BE0003755
process,toxin biosynthetic process,BE0003755
function,2-hydroxychromene-2-carboxylate isomerase activity,BE0003759
function,protein disulfide oxidoreductase activity,BE0003759
process,naphthalene catabolic process,BE0003759
function,heme binding,BE0003760
function,iron ion binding,BE0003760
function,monooxygenase activity,BE0003760
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",BE0003760
component,extracellular region,BE0003763
function,ceramidase activity,BE0003763
function,metal ion binding,BE0003763
process,ceramide catabolic process,BE0003763
process,long-chain fatty acid biosynthetic process,BE0003763
process,sphingosine biosynthetic process,BE0003763
function,metal ion binding,BE0003764
function,triglyceride lipase activity,BE0003764
process,lipid catabolic process,BE0003764
component,cytoplasm,BE0003765
function,ATP binding,BE0003765
function,UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity,BE0003765
function,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity",BE0003765
process,cell cycle,BE0003765
process,cell division,BE0003765
process,cell wall organization,BE0003765
process,peptidoglycan biosynthetic process,BE0003765
process,regulation of cell shape,BE0003765
component,integral component of plasma membrane,BE0003769
component,receptor complex,BE0003769
function,transmembrane receptor protein tyrosine phosphatase activity,BE0003769
process,angiogenesis,BE0003769
process,dephosphorylation,BE0003769
process,peptidyl-tyrosine dephosphorylation,BE0003769
process,phosphate-containing compound metabolic process,BE0003769
process,protein dephosphorylation,BE0003769
component,mitochondrion,BE0003770
component,nucleoplasm,BE0003770
component,nucleus,BE0003770
function,damaged DNA binding,BE0003770
function,uracil DNA N-glycosylase activity,BE0003770
process,base-excision repair,BE0003770
process,"base-excision repair, AP site formation",BE0003770
process,depyrimidination,BE0003770
process,DNA repair,BE0003770
process,positive regulation of isotype switching,BE0003770
process,somatic hypermutation of immunoglobulin genes,BE0003770
process,somatic recombination of immunoglobulin gene segments,BE0003770
process,viral process,BE0003770
component,cytosol,BE0003771
component,DNA polymerase III complex,BE0003771
function,3'-5' exonuclease activity,BE0003771
function,DNA binding,BE0003771
function,DNA-directed DNA polymerase activity,BE0003771
function,identical protein binding,BE0003771
process,cellular response to DNA damage stimulus,BE0003771
process,DNA strand elongation involved in DNA replication,BE0003771
component,cytosol,BE0003772
component,mitochondrion,BE0003772
component,nucleoplasm,BE0003772
function,ATP binding,BE0003772
function,cysteine-type endopeptidase activator activity involved in apoptotic process,BE0003772
function,JUN kinase activity,BE0003772
function,transcription factor binding,BE0003772
process,cellular response to growth factor stimulus,BE0003772
process,cellular response to interleukin-1,BE0003772
process,cellular response to lipopolysaccharide,BE0003772
process,cellular response to tumor necrosis factor,BE0003772
process,cellular response to UV,BE0003772
process,central nervous system development,BE0003772
process,Fc-epsilon receptor signaling pathway,BE0003772
process,innate immune response,BE0003772
process,JNK cascade,BE0003772
process,MyD88-dependent toll-like receptor signaling pathway,BE0003772
process,MyD88-independent toll-like receptor signaling pathway,BE0003772
process,neuron projection development,BE0003772
process,positive regulation of apoptotic signaling pathway,BE0003772
process,positive regulation of cell morphogenesis involved in differentiation,BE0003772
process,positive regulation of chemokine production,BE0003772
process,positive regulation of gene expression,BE0003772
process,positive regulation of macrophage derived foam cell differentiation,BE0003772
process,positive regulation of nitric oxide biosynthetic process,BE0003772
process,positive regulation of nitric-oxide synthase biosynthetic process,BE0003772
process,positive regulation of prostaglandin biosynthetic process,BE0003772
process,positive regulation of prostaglandin secretion,BE0003772
process,positive regulation of protein phosphorylation,BE0003772
process,"positive regulation of transcription, DNA-templated",BE0003772
process,protein phosphorylation,BE0003772
process,protein targeting to mitochondrion,BE0003772
process,regulation of circadian rhythm,BE0003772
process,regulation of JNK cascade,BE0003772
process,regulation of protein ubiquitination,BE0003772
process,regulation of sequence-specific DNA binding transcription factor activity,BE0003772
process,release of cytochrome c from mitochondria,BE0003772
process,response to amine,BE0003772
process,response to cadmium ion,BE0003772
process,response to drug,BE0003772
process,response to mechanical stimulus,BE0003772
process,response to stress,BE0003772
process,response to toxic substance,BE0003772
process,rhythmic process,BE0003772
process,stress-activated MAPK cascade,BE0003772
process,toll-like receptor 10 signaling pathway,BE0003772
process,toll-like receptor 2 signaling pathway,BE0003772
process,toll-like receptor 3 signaling pathway,BE0003772
process,toll-like receptor 4 signaling pathway,BE0003772
process,toll-like receptor 5 signaling pathway,BE0003772
process,toll-like receptor 9 signaling pathway,BE0003772
process,toll-like receptor signaling pathway,BE0003772
process,toll-like receptor TLR1,BE0003772
process,toll-like receptor TLR6,BE0003772
process,TRIF-dependent toll-like receptor signaling pathway,BE0003772
function,DNA binding,BE0003773
function,DNA ligase (NAD+) activity,BE0003773
function,metal ion binding,BE0003773
process,DNA repair,BE0003773
process,DNA replication,BE0003773
component,cytoplasm,BE0003774
component,cytosol,BE0003774
component,nucleus,BE0003774
function,receptor signaling protein activity,BE0003774
process,apoptotic process,BE0003774
process,cell surface receptor signaling pathway,BE0003774
process,cellular response to heat,BE0003774
process,chaperone cofactor-dependent protein refolding,BE0003774
process,intracellular signal transduction,BE0003774
process,negative regulation of apoptotic process,BE0003774
process,regulation of cellular response to heat,BE0003774
component,cell wall,BE0003776
component,cytosol,BE0003776
component,extracellular region,BE0003776
component,plasma membrane,BE0003776
function,adenosylhomocysteinase activity,BE0003776
function,NAD+ binding,BE0003776
function,zymogen binding,BE0003776
process,adenosine metabolic process,BE0003776
process,adhesion of symbiont to host cell,BE0003776
process,entry of bacterium into host cell,BE0003776
process,growth,BE0003776
process,methionine catabolic process,BE0003776
process,one-carbon metabolic process,BE0003776
process,S-adenosylhomocysteine catabolic process,BE0003776
process,S-adenosylmethionine cycle,BE0003776
component,nuclear chromatin,BE0003781
component,nucleoplasm,BE0003781
component,nucleus,BE0003781
component,receptor complex,BE0003781
component,RNA polymerase II transcription factor complex,BE0003781
function,cholesterol binding,BE0003781
function,DNA binding,BE0003781
function,"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding",BE0003781
function,sequence-specific DNA binding,BE0003781
function,steroid hormone receptor activity,BE0003781
function,sterol response element binding,BE0003781
function,transcription coactivator activity,BE0003781
function,transcription regulatory region DNA binding,BE0003781
function,zinc ion binding,BE0003781
process,apoptotic cell clearance,BE0003781
process,cellular response to lipopolysaccharide,BE0003781
process,cholesterol homeostasis,BE0003781
process,gene expression,BE0003781
process,intracellular receptor signaling pathway,BE0003781
process,lipid homeostasis,BE0003781
process,negative regulation of cholesterol storage,BE0003781
process,negative regulation of inflammatory response,BE0003781
process,negative regulation of interferon-gamma-mediated signaling pathway,BE0003781
process,negative regulation of lipid transport,BE0003781
process,negative regulation of macrophage activation,BE0003781
process,negative regulation of macrophage derived foam cell differentiation,BE0003781
process,negative regulation of pancreatic juice secretion,BE0003781
process,negative regulation of pinocytosis,BE0003781
process,negative regulation of secretion of lysosomal enzymes,BE0003781
process,negative regulation of transcription from RNA polymerase II promoter,BE0003781
process,positive regulation of cellular protein metabolic process,BE0003781
process,positive regulation of cholesterol efflux,BE0003781
process,positive regulation of cholesterol homeostasis,BE0003781
process,positive regulation of cholesterol transport,BE0003781
process,positive regulation of fatty acid biosynthetic process,BE0003781
process,positive regulation of lipoprotein lipase activity,BE0003781
process,positive regulation of receptor biosynthetic process,BE0003781
process,positive regulation of toll-like receptor 4 signaling pathway,BE0003781
process,positive regulation of transcription from RNA polymerase II promoter,BE0003781
process,"positive regulation of transcription, DNA-templated",BE0003781
process,positive regulation of triglyceride biosynthetic process,BE0003781
process,regulation of cholesterol homeostasis,BE0003781
process,regulation of circadian rhythm,BE0003781
process,response to progesterone,BE0003781
process,sterol homeostasis,BE0003781
process,transcription initiation from RNA polymerase II promoter,BE0003781
process,triglyceride homeostasis,BE0003781
component,Bcl-2 family protein complex,BE0003510
component,cell junction,BE0003510
component,centrosome,BE0003510
component,cytoplasm,BE0003510
component,cytosol,BE0003510
component,integral component of membrane,BE0003510
component,mitochondrial inner membrane,BE0003510
component,mitochondrial matrix,BE0003510
component,mitochondrial outer membrane,BE0003510
component,mitochondrion,BE0003510
component,nuclear membrane,BE0003510
component,synaptic vesicle membrane,BE0003510
function,BH3 domain binding,BE0003510
function,identical protein binding,BE0003510
function,protein heterodimerization activity,BE0003510
function,protein homodimerization activity,BE0003510
function,protein kinase binding,BE0003510
process,apoptotic mitochondrial changes,BE0003510
process,apoptotic process,BE0003510
process,apoptotic process in bone marrow,BE0003510
process,cell proliferation,BE0003510
process,cellular process regulating host cell cycle in response to virus,BE0003510
process,cellular response to alkaloid,BE0003510
process,cellular response to amino acid stimulus,BE0003510
process,cellular response to gamma radiation,BE0003510
process,cytokinesis,BE0003510
process,endocytosis,BE0003510
process,extrinsic apoptotic signaling pathway in absence of ligand,BE0003510
process,fertilization,BE0003510
process,germ cell development,BE0003510
process,growth,BE0003510
process,hepatocyte apoptotic process,BE0003510
process,in utero embryonic development,BE0003510
process,innate immune response,BE0003510
process,intrinsic apoptotic signaling pathway,BE0003510
process,intrinsic apoptotic signaling pathway in response to DNA damage,BE0003510
process,male gonad development,BE0003510
process,mitochondrion morphogenesis,BE0003510
process,mitotic cell cycle checkpoint,BE0003510
process,negative regulation of anoikis,BE0003510
process,negative regulation of apoptotic process,BE0003510
process,negative regulation of autophagy,BE0003510
process,negative regulation of establishment of protein localization to plasma membrane,BE0003510
process,negative regulation of execution phase of apoptosis,BE0003510
process,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,BE0003510
process,negative regulation of intrinsic apoptotic signaling pathway,BE0003510
process,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,BE0003510
process,negative regulation of neuron apoptotic process,BE0003510
process,negative regulation of release of cytochrome c from mitochondria,BE0003510
process,neuron apoptotic process,BE0003510
process,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",BE0003510
process,ovarian follicle development,BE0003510
process,positive regulation of cell proliferation,BE0003510
process,positive regulation of intrinsic apoptotic signaling pathway,BE0003510
process,programmed cell death,BE0003510
process,regulation of mitochondrial membrane permeability,BE0003510
process,regulation of mitochondrial membrane potential,BE0003510
process,release of cytochrome c from mitochondria,BE0003510
process,response to cycloheximide,BE0003510
process,response to cytokine,BE0003510
process,spermatogenesis,BE0003510
process,suppression by virus of host apoptotic process,BE0003510
function,metal ion binding,BE0003784
function,O-methyltransferase activity,BE0003784
component,periplasmic space,BE0003785
function,aryl sulfotransferase activity,BE0003785
function,arylsulfate sulfotransferase activity,BE0003785
component,cytosol,BE0003792
component,endocytic vesicle membrane,BE0003792
component,microtubule organizing center,BE0003792
component,neuronal postsynaptic density,BE0003792
component,nucleoplasm,BE0003792
component,plasma membrane,BE0003792
component,sarcoplasmic reticulum membrane,BE0003792
component,spindle midzone,BE0003792
function,ATP binding,BE0003792
function,calmodulin-dependent protein kinase activity,BE0003792
function,protein homodimerization activity,BE0003792
process,activation of MAPKK activity,BE0003792
process,activation of meiosis involved in egg activation,BE0003792
process,axon guidance,BE0003792
process,calcium ion transport,BE0003792
process,cellular response to heat,BE0003792
process,cytokine-mediated signaling pathway,BE0003792
process,epidermal growth factor receptor signaling pathway,BE0003792
process,Fc-epsilon receptor signaling pathway,BE0003792
process,fibroblast growth factor receptor signaling pathway,BE0003792
process,G1/S transition of mitotic cell cycle,BE0003792
process,inhibitory G-protein coupled receptor phosphorylation,BE0003792
process,innate immune response,BE0003792
process,insulin receptor signaling pathway,BE0003792
process,interferon-gamma-mediated signaling pathway,BE0003792
process,MAPK cascade,BE0003792
process,neuromuscular process controlling balance,BE0003792
process,neurotrophin TRK receptor signaling pathway,BE0003792
process,peptidyl-serine phosphorylation,BE0003792
process,positive regulation of apoptotic signaling pathway,BE0003792
process,positive regulation of dendritic spine morphogenesis,BE0003792
process,positive regulation of neuron projection development,BE0003792
process,positive regulation of synapse maturation,BE0003792
process,protein autophosphorylation,BE0003792
process,protein phosphorylation,BE0003792
process,Ras protein signal transduction,BE0003792
process,regulation of calcium ion transport,BE0003792
process,regulation of cellular response to heat,BE0003792
process,regulation of dendritic spine development,BE0003792
process,regulation of long-term neuronal synaptic plasticity,BE0003792
process,regulation of skeletal muscle adaptation,BE0003792
process,regulation of synapse structural plasticity,BE0003792
process,"regulation of synaptic transmission, cholinergic",BE0003792
process,response to cadmium ion,BE0003792
process,signal transduction,BE0003792
process,small GTPase mediated signal transduction,BE0003792
process,synaptic transmission,BE0003792
process,vascular endothelial growth factor receptor signaling pathway,BE0003792
component,early endosome,BE0003793
component,endosome,BE0003793
component,external side of plasma membrane,BE0003793
component,extracellular exosome,BE0003793
component,integral component of membrane,BE0003793
component,intrinsic component of endosome membrane,BE0003793
component,lysosomal membrane,BE0003793
component,membrane,BE0003793
component,perinuclear region of cytoplasm,BE0003793
component,plasma membrane,BE0003793
component,vesicle,BE0003793
component,Weibel-Palade body,BE0003793
function,endopeptidase activity,BE0003793
function,metal ion binding,BE0003793
function,metalloendopeptidase activity,BE0003793
function,peptide hormone binding,BE0003793
function,protein homodimerization activity,BE0003793
process,bradykinin catabolic process,BE0003793
process,calcitonin catabolic process,BE0003793
process,ear development,BE0003793
process,embryonic digit morphogenesis,BE0003793
process,endothelin maturation,BE0003793
process,heart development,BE0003793
process,hormone catabolic process,BE0003793
process,peptide hormone processing,BE0003793
process,pharyngeal system development,BE0003793
process,positive regulation of receptor recycling,BE0003793
process,protein processing,BE0003793
process,regulation of systemic arterial blood pressure by endothelin,BE0003793
process,regulation of vasoconstriction,BE0003793
process,substance P catabolic process,BE0003793
component,centrosome,BE0003796
component,condensed chromosome kinetochore,BE0003796
component,condensed nuclear chromosome,BE0003796
component,cytosol,BE0003796
component,kinetochore,BE0003796
component,microtubule,BE0003796
component,midbody,BE0003796
component,nucleolus,BE0003796
component,protein complex,BE0003796
component,spindle pole,BE0003796
function,ATP binding,BE0003796
function,metal ion binding,BE0003796
function,protein kinase activity,BE0003796
function,protein phosphatase binding,BE0003796
function,protein serine/threonine kinase activity,BE0003796
process,anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process,BE0003796
process,blastocyst development,BE0003796
process,cell division,BE0003796
process,centrosome separation,BE0003796
