resource,identifier,parent_key
GenBank Gene Database,M85079,BE0001861
GenBank Protein Database,339570,BE0001861
Guide to Pharmacology,1795,BE0001861
UniProtKB,P37173,BE0001861
UniProt Accession,TGFR2_HUMAN,BE0001861
HUGO Gene Nomenclature Committee (HGNC),HGNC:16637,BE0002476
GenAtlas,HTATIP2,BE0002476
GenBank Gene Database,U69161,BE0002476
UniProtKB,Q9BUP3,BE0002476
UniProt Accession,HTAI2_HUMAN,BE0002476
HUGO Gene Nomenclature Committee (HGNC),HGNC:16920,BE0008691
UniProtKB,Q99828,BE0008691
UniProt Accession,CIB1_HUMAN,BE0008691
HUGO Gene Nomenclature Committee (HGNC),HGNC:11292,BE0008692
UniProtKB,P30626,BE0008692
UniProt Accession,SORCN_HUMAN,BE0008692
HUGO Gene Nomenclature Committee (HGNC),HGNC:17433,BE0008693
UniProtKB,Q99653,BE0008693
UniProt Accession,CHP1_HUMAN,BE0008693
HUGO Gene Nomenclature Committee (HGNC),HGNC:11219,BE0002145
GenAtlas,SPARC,BE0002145
GenBank Gene Database,Y00755,BE0002145
GenBank Protein Database,29462,BE0002145
UniProtKB,P09486,BE0002145
UniProt Accession,SPRC_HUMAN,BE0002145
HUGO Gene Nomenclature Committee (HGNC),HGNC:3604,BE0008694
UniProtKB,P35556,BE0008694
UniProt Accession,FBN2_HUMAN,BE0008694
HUGO Gene Nomenclature Committee (HGNC),HGNC:1513,BE0008695
UniProtKB,O14958,BE0008695
UniProt Accession,CASQ2_HUMAN,BE0008695
HUGO Gene Nomenclature Committee (HGNC),HGNC:9989,BE0005259
UniProtKB,Q15493,BE0005259
UniProt Accession,RGN_HUMAN,BE0005259
HUGO Gene Nomenclature Committee (HGNC),HGNC:30009,BE0008696
UniProtKB,Q9UBV8,BE0008696
UniProt Accession,PEF1_HUMAN,BE0008696
HUGO Gene Nomenclature Committee (HGNC),HGNC:10496,BE0002950
GenAtlas,S100A6,BE0002950
GenBank Gene Database,M14300,BE0002950
UniProtKB,P06703,BE0002950
UniProt Accession,S10A6_HUMAN,BE0002950
HUGO Gene Nomenclature Committee (HGNC),HGNC:12022,BE0008697
UniProtKB,P13693,BE0008697
UniProt Accession,TCTP_HUMAN,BE0008697
HUGO Gene Nomenclature Committee (HGNC),HGNC:24579,BE0008698
UniProtKB,O75838,BE0008698
UniProt Accession,CIB2_HUMAN,BE0008698
HUGO Gene Nomenclature Committee (HGNC),HGNC:1512,BE0008699
UniProtKB,P31415,BE0008699
UniProt Accession,CASQ1_HUMAN,BE0008699
HUGO Gene Nomenclature Committee (HGNC),HGNC:8043,BE0008700
Guide to Pharmacology,2871,BE0008700
UniProtKB,Q02818,BE0008700
UniProt Accession,NUCB1_HUMAN,BE0008700
HUGO Gene Nomenclature Committee (HGNC),HGNC:8044,BE0008701
UniProtKB,P80303,BE0008701
UniProt Accession,NUCB2_HUMAN,BE0008701
HUGO Gene Nomenclature Committee (HGNC),HGNC:18794,BE0008702
UniProtKB,Q75N90,BE0008702
UniProt Accession,FBN3_HUMAN,BE0008702
HUGO Gene Nomenclature Committee (HGNC),HGNC:15990,BE0008703
UniProtKB,P28676,BE0008703
UniProt Accession,GRAN_HUMAN,BE0008703
HUGO Gene Nomenclature Committee (HGNC),HGNC:1426,BE0008704
UniProtKB,Q9ULU8,BE0008704
UniProt Accession,CAPS1_HUMAN,BE0008704
HUGO Gene Nomenclature Committee (HGNC),HGNC:1445,BE0008705
UniProtKB,P0DP24,BE0008705
UniProt Accession,CALM2_HUMAN,BE0008705
HUGO Gene Nomenclature Committee (HGNC),HGNC:1449,BE0008706
UniProtKB,P0DP25,BE0008706
UniProt Accession,CALM3_HUMAN,BE0008706
HUGO Gene Nomenclature Committee (HGNC),HGNC:20441,BE0008707
UniProtKB,Q96FQ6,BE0008707
UniProt Accession,S10AG_HUMAN,BE0008707
HUGO Gene Nomenclature Committee (HGNC),HGNC:1435,BE0008708
UniProtKB,P22676,BE0008708
UniProt Accession,CALB2_HUMAN,BE0008708
HUGO Gene Nomenclature Committee (HGNC),HGNC:1487,BE0008709
UniProtKB,Q13938,BE0008709
UniProt Accession,CAYP1_HUMAN,BE0008709
HUGO Gene Nomenclature Committee (HGNC),HGNC:16018,BE0008710
UniProtKB,Q86UW7,BE0008710
UniProt Accession,CAPS2_HUMAN,BE0008710
HUGO Gene Nomenclature Committee (HGNC),HGNC:20407,BE0008711
UniProtKB,Q96L12,BE0008711
UniProt Accession,CALR3_HUMAN,BE0008711
HUGO Gene Nomenclature Committee (HGNC),HGNC:8008,BE0005274
UniProtKB,Q9ULB1,BE0005274
UniProt Accession,NRX1A_HUMAN,BE0005274
HUGO Gene Nomenclature Committee (HGNC),HGNC:3953,BE0004557
UniProtKB,P62166,BE0004557
UniProt Accession,NCS1_HUMAN,BE0004557
HUGO Gene Nomenclature Committee (HGNC),HGNC:4187,BE0001141
GenAtlas,GC,BE0001141
GenBank Gene Database,L10641,BE0001141
GenBank Protein Database,639896,BE0001141
UniProtKB,P02774,BE0001141
UniProt Accession,VTDB_HUMAN,BE0001141
UniProtKB,P70174,BE0009144
UniProt Accession,HRH1_MOUSE,BE0009144
GenBank Gene Database,X16042,BE0001214
GenBank Protein Database,580713,BE0001214
UniProtKB,P12851,BE0001214
UniProt Accession,XYLA_ACTM4,BE0001214
HUGO Gene Nomenclature Committee (HGNC),HGNC:3540,BE0008986
Guide to Pharmacology,350,BE0008986
UniProtKB,Q96RI0,BE0008986
UniProt Accession,PAR4_HUMAN,BE0008986
HUGO Gene Nomenclature Committee (HGNC),HGNC:3694,BE0002092
GenAtlas,FGG,BE0002092
GenBank Gene Database,M10014,BE0002092
GenBank Protein Database,182439,BE0002092
UniProtKB,P02679,BE0002092
UniProt Accession,FIBG_HUMAN,BE0002092
HUGO Gene Nomenclature Committee (HGNC),HGNC:636,BE0009664
UniProtKB,Q92482,BE0009664
UniProt Accession,AQP3_HUMAN,BE0009664
UniProtKB,Q25634,BE0009555
UniProt Accession,Q25634_ONCVO,BE0009555
UniProtKB,Q8SPQ9,BE0009550
UniProt Accession,Q8SPQ9_CANLF,BE0009550
HUGO Gene Nomenclature Committee (HGNC),HGNC:17635,BE0003441
GenAtlas,CD274,BE0003441
GenBank Gene Database,BC113736,BE0003441
Guide to Pharmacology,2848,BE0003441
UniProtKB,Q9NZQ7,BE0003441
UniProt Accession,PD1L1_HUMAN,BE0003441
UniProtKB,P08667,BE0009755
UniProt Accession,GLYCO_RABVP,BE0009755
HUGO Gene Nomenclature Committee (HGNC),HGNC:11917,BE0000949
GenAtlas,TNFRSF1B,BE0000949
GenBank Gene Database,M32315,BE0000949
GenBank Protein Database,189186,BE0000949
UniProtKB,P20333,BE0000949
UniProt Accession,TNR1B_HUMAN,BE0000949
HUGO Gene Nomenclature Committee (HGNC),HGNC:14247,BE0009022
UniProtKB,O75964,BE0009022
UniProt Accession,ATP5L_HUMAN,BE0009022
HUGO Gene Nomenclature Committee (HGNC),HGNC:850,BE0009097
UniProtKB,P48047,BE0009097
UniProt Accession,ATPO_HUMAN,BE0009097
HUGO Gene Nomenclature Committee (HGNC),HGNC:2469,BE0009098
UniProtKB,P21291,BE0009098
UniProt Accession,CSRP1_HUMAN,BE0009098
HUGO Gene Nomenclature Committee (HGNC),HGNC:3014,BE0005806
UniProtKB,Q16555,BE0005806
UniProt Accession,DPYL2_HUMAN,BE0005806
HUGO Gene Nomenclature Committee (HGNC),HGNC:3754,BE0009099
UniProtKB,P21333,BE0009099
UniProt Accession,FLNA_HUMAN,BE0009099
HUGO Gene Nomenclature Committee (HGNC),HGNC:24678,BE0005795
UniProtKB,Q9C0B1,BE0005795
UniProt Accession,FTO_HUMAN,BE0005795
HUGO Gene Nomenclature Committee (HGNC),HGNC:5036,BE0009100
UniProtKB,Q14103,BE0009100
UniProt Accession,HNRPD_HUMAN,BE0009100
HUGO Gene Nomenclature Committee (HGNC),HGNC:5044,BE0009026
UniProtKB,P61978,BE0009026
UniProt Accession,HNRPK_HUMAN,BE0009026
HUGO Gene Nomenclature Committee (HGNC),HGNC:24973,BE0009101
UniProtKB,Q5SSJ5,BE0009101
UniProt Accession,HP1B3_HUMAN,BE0009101
HUGO Gene Nomenclature Committee (HGNC),HGNC:6110,BE0009102
UniProtKB,P46940,BE0009102
UniProt Accession,IQGA1_HUMAN,BE0009102
HUGO Gene Nomenclature Committee (HGNC),HGNC:7900,BE0003419
GenAtlas,NPEPPS,BE0003419
GenBank Gene Database,AF252387,BE0003419
Guide to Pharmacology,1575,BE0003419
UniProtKB,P55786,BE0003419
UniProt Accession,PSA_HUMAN,BE0003419
HUGO Gene Nomenclature Committee (HGNC),HGNC:10298,BE0009104
UniProtKB,P27635,BE0009104
UniProt Accession,RL10_HUMAN,BE0009104
HUGO Gene Nomenclature Committee (HGNC),HGNC:10305,BE0009105
UniProtKB,P50914,BE0009105
UniProt Accession,RL14_HUMAN,BE0009105
HUGO Gene Nomenclature Committee (HGNC),HGNC:10310,BE0009106
UniProtKB,Q07020,BE0009106
UniProt Accession,RL18_HUMAN,BE0009106
HUGO Gene Nomenclature Committee (HGNC),HGNC:10344,BE0009107
UniProtKB,P42766,BE0009107
UniProt Accession,RL35_HUMAN,BE0009107
HUGO Gene Nomenclature Committee (HGNC),HGNC:10353,BE0009108
UniProtKB,P36578,BE0009108
UniProt Accession,RL4_HUMAN,BE0009108
HUGO Gene Nomenclature Committee (HGNC),HGNC:10386,BE0009109
UniProtKB,P62277,BE0009109
UniProt Accession,RS13_HUMAN,BE0009109
HUGO Gene Nomenclature Committee (HGNC),HGNC:10397,BE0009110
UniProtKB,P08708,BE0009110
UniProt Accession,RS17_HUMAN,BE0009110
HUGO Gene Nomenclature Committee (HGNC),HGNC:10401,BE0009111
UniProtKB,P62269,BE0009111
UniProt Accession,RS18_HUMAN,BE0009111
HUGO Gene Nomenclature Committee (HGNC),HGNC:10402,BE0009112
UniProtKB,P39019,BE0009112
UniProt Accession,RS19_HUMAN,BE0009112
HUGO Gene Nomenclature Committee (HGNC),HGNC:10418,BE0009113
UniProtKB,P62857,BE0009113
UniProt Accession,RS28_HUMAN,BE0009113
HUGO Gene Nomenclature Committee (HGNC),HGNC:10426,BE0009114
UniProtKB,P46782,BE0009114
UniProt Accession,RS5_HUMAN,BE0009114
HUGO Gene Nomenclature Committee (HGNC),HGNC:10429,BE0009115
UniProtKB,P62753,BE0009115
UniProt Accession,RS6_HUMAN,BE0009115
HUGO Gene Nomenclature Committee (HGNC),HGNC:10441,BE0009116
UniProtKB,P62241,BE0009116
UniProt Accession,RS8_HUMAN,BE0009116
HUGO Gene Nomenclature Committee (HGNC),HGNC:10442,BE0009117
UniProtKB,P46781,BE0009117
UniProt Accession,RS9_HUMAN,BE0009117
HUGO Gene Nomenclature Committee (HGNC),HGNC:12950,BE0009118
UniProtKB,Q15637,BE0009118
UniProt Accession,SF01_HUMAN,BE0009118
HUGO Gene Nomenclature Committee (HGNC),HGNC:11159,BE0009119
UniProtKB,P62316,BE0009119
UniProt Accession,SMD2_HUMAN,BE0009119
HUGO Gene Nomenclature Committee (HGNC),HGNC:11299,BE0004503
UniProtKB,P37108,BE0004503
UniProt Accession,SRP14_HUMAN,BE0004503
HUGO Gene Nomenclature Committee (HGNC),HGNC:10786,BE0009120
UniProtKB,Q08170,BE0009120
UniProt Accession,SRSF4_HUMAN,BE0009120
HUGO Gene Nomenclature Committee (HGNC),HGNC:11553,BE0009160
UniProtKB,Q01995,BE0009160
UniProt Accession,TAGL_HUMAN,BE0009160
HUGO Gene Nomenclature Committee (HGNC),HGNC:11554,BE0009122
UniProtKB,P37802,BE0009122
UniProt Accession,TAGL2_HUMAN,BE0009122
HUGO Gene Nomenclature Committee (HGNC),HGNC:12010,BE0009037
UniProtKB,P09493,BE0009037
UniProt Accession,TPM1_HUMAN,BE0009037
HUGO Gene Nomenclature Committee (HGNC),HGNC:12692,BE0004469
UniProtKB,P08670,BE0004469
UniProt Accession,VIME_HUMAN,BE0004469
HUGO Gene Nomenclature Committee (HGNC),HGNC:13200,BE0009123
UniProtKB,Q15942,BE0009123
UniProt Accession,ZYX_HUMAN,BE0009123
HUGO Gene Nomenclature Committee (HGNC),HGNC:7579,BE0009161
UniProtKB,P35579,BE0009161
UniProt Accession,MYH9_HUMAN,BE0009161
HUGO Gene Nomenclature Committee (HGNC),HGNC:2746,BE0009162
UniProtKB,P17844,BE0009162
UniProt Accession,DDX5_HUMAN,BE0009162
HUGO Gene Nomenclature Committee (HGNC),HGNC:13917,BE0004598
UniProtKB,Q13838,BE0004598
UniProt Accession,DX39B_HUMAN,BE0004598
HUGO Gene Nomenclature Committee (HGNC),HGNC:7910,BE0009103
UniProtKB,P06748,BE0009103
UniProt Accession,NPM_HUMAN,BE0009103
UniProtKB,Q8I3Z5,BE0009163
UniProt Accession,TCTP_PLAF7,BE0009163
UniProtKB,Q5R2K6,BE0009164
UniProt Accession,Q5R2K6_PLAFA,BE0009164
UniProtKB,Q6LFH8,BE0009165
UniProt Accession,OAT_PLAF7,BE0009165
UniProtKB,Q00080,BE0009166
UniProt Accession,EF1A_PLAFK,BE0009166
UniProtKB,P13568,BE0009167
UniProt Accession,MDR_PLAFF,BE0009167
UniProtKB,Q8IKW5,BE0009168
UniProt Accession,Q8IKW5_PLAF7,BE0009168
UniProtKB,P86287,BE0009170
UniProt Accession,ACT1_PLAFX,BE0009170
UniProtKB,Q8IKK7,BE0009171
UniProt Accession,Q8IKK7_PLAF7,BE0009171
UniProtKB,P14223,BE0009172
UniProt Accession,ALF_PLAFA,BE0009172
UniProtKB,C6KT34,BE0009173
UniProt Accession,C6KT34_PLAF7,BE0009173
UniProtKB,Q8IC05,BE0009174
UniProt Accession,Q8IC05_PLAF7,BE0009174
UniProtKB,Q8IKF0,BE0009175
UniProt Accession,Q8IKF0_PLAF7,BE0009175
UniProtKB,C6KTA4,BE0009176
UniProt Accession,C6KTA4_PLAF7,BE0009176
UniProtKB,C0H4Y6,BE0009177
UniProt Accession,C0H4Y6_PLAF7,BE0009177
UniProtKB,Q8IDH5,BE0009178
UniProt Accession,Q8IDH5_PLAF7,BE0009178
UniProtKB,Q8II73,BE0009179
UniProt Accession,Q8II73_PLAF7,BE0009179
UniProtKB,Q8I2Z8,BE0009180
UniProt Accession,Q8I2Z8_PLAF7,BE0009180
UniProtKB,Q8ILF7,BE0009181
UniProt Accession,Q8ILF7_PLAF7,BE0009181
UniProtKB,Q8I0V4,BE0009182
UniProt Accession,Q8I0V4_PLAF7,BE0009182
UniProtKB,Q8IJN7,BE0009183
UniProt Accession,ENO_PLAF7,BE0009183
UniProtKB,Q8IKH8,BE0009184
UniProt Accession,Q8IKH8_PLAF7,BE0009184
UniProtKB,A0A143ZZK9,BE0009185
UniProt Accession,A0A143ZZK9_PLAF7,BE0009185
UniProtKB,P14642,BE0009186
UniProt Accession,TBA_PLAFK,BE0009186
UniProtKB,P13817,BE0009187
UniProt Accession,KNOB_PLAFA,BE0009187
UniProtKB,Q7K6A4,BE0009188
UniProt Accession,Q7K6A4_PLAF7,BE0009188
UniProtKB,Q8IKR1,BE0009189
UniProt Accession,Q8IKR1_PLAF7,BE0009189
UniProtKB,Q8I431,BE0009190
UniProt Accession,Q8I431_PLAF7,BE0009190
UniProtKB,Q8IDQ9,BE0009191
UniProt Accession,Q8IDQ9_PLAF7,BE0009191
UniProtKB,O97313,BE0009192
UniProt Accession,RS3A_PLAF7,BE0009192
UniProtKB,Q8IJT2,BE0009193
UniProt Accession,Q8IJT2_PLAF7,BE0009193
UniProtKB,Q8IJC6,BE0009194
UniProt Accession,Q8IJC6_PLAF7,BE0009194
UniProtKB,C0H571,BE0009195
UniProt Accession,C0H571_PLAF7,BE0009195
UniProtKB,T1RTG8,BE0009196
UniProt Accession,T1RTG8_PLAFA,BE0009196
UniProtKB,C0H5C2,BE0009197
UniProt Accession,C0H5C2_PLAF7,BE0009197
UniProtKB,Q8I6U8,BE0009198
UniProt Accession,GBP_PLAF7,BE0009198
UniProtKB,Q08853,BE0009199
UniProt Accession,ATC_PLAFK,BE0009199
UniProtKB,Q76NM6,BE0009200
UniProt Accession,VATA_PLAF7,BE0009200
UniProtKB,Q8I3T9,BE0009201
UniProt Accession,Q8I3T9_PLAF7,BE0009201
UniProtKB,Q8I0X2,BE0009202
UniProt Accession,Q8I0X2_PLAF7,BE0009202
UniProtKB,Q8IM16,BE0009203
UniProt Accession,Q8IM16_PLAF7,BE0009203
UniProtKB,Q7KQM4,BE0009204
UniProt Accession,PLM1_PLAF7,BE0009204
UniProtKB,Q9N623,BE0009205
UniProt Accession,CRT_PLAFA,BE0009205
UniProtKB,C0H4V6,BE0009206
UniProt Accession,C0H4V6_PLAF7,BE0009206
UniProtKB,Q8I5G6,BE0009207
UniProt Accession,Q8I5G6_PLAF7,BE0009207
UniProtKB,C6S3C7,BE0009208
UniProt Accession,C6S3C7_PLAF7,BE0009208
UniProtKB,Q7KQL5,BE0009209
UniProt Accession,TBB_PLAF7,BE0009209
UniProtKB,Q8IKM5,BE0009210
UniProt Accession,Q8IKM5_PLAF7,BE0009210
UniProtKB,Q8IL86,BE0009211
UniProt Accession,Q8IL86_PLAF7,BE0009211
UniProtKB,Q8IJR6,BE0009212
UniProt Accession,Q8IJR6_PLAF7,BE0009212
UniProtKB,Q8I492,BE0009213
UniProt Accession,Q8I492_PLAF7,BE0009213
UniProtKB,C0H4L1,BE0009214
UniProt Accession,C0H4L1_PLAF7,BE0009214
UniProtKB,Q8IAW0,BE0009740
UniProt Accession,Q8IAW0_PLAF7,BE0009740
UniProtKB,Q76NN7,BE0009216
UniProt Accession,Q76NN7_PLAF7,BE0009216
UniProtKB,Q8IB72,BE0009217
UniProt Accession,Q8IB72_PLAF7,BE0009217
UniProtKB,P13827,BE0009218
UniProt Accession,MSP1_PLAFD,BE0009218
UniProtKB,Q8IDD3,BE0009219
UniProt Accession,Q8IDD3_PLAF7,BE0009219
UniProtKB,O77323,BE0009220
UniProt Accession,TCPH_PLAF7,BE0009220
UniProtKB,C0H546,BE0009221
UniProt Accession,C0H546_PLAF7,BE0009221
UniProtKB,Q8I4R5,BE0009222
UniProt Accession,Q8I4R5_PLAF7,BE0009222
UniProtKB,Q8IBN5,BE0009223
UniProt Accession,Q8IBN5_PLAF7,BE0009223
UniProtKB,Q8I487,BE0009224
UniProt Accession,Q8I487_PLAF7,BE0009224
UniProtKB,P50250,BE0009225
UniProt Accession,SAHH_PLAF7,BE0009225
UniProtKB,Q8IJA9,BE0009226
UniProt Accession,Q8IJA9_PLAF7,BE0009226
UniProtKB,Q8IJ60,BE0009227
UniProt Accession,Q8IJ60_PLAF7,BE0009227
UniProtKB,Q8IEN3,BE0009228
UniProt Accession,Q8IEN3_PLAF7,BE0009228
UniProtKB,Q8IDP8,BE0009229
UniProt Accession,Q8IDP8_PLAF7,BE0009229
UniProtKB,Q8I4W4,BE0009230
UniProt Accession,Q8I4W4_PLAF7,BE0009230
UniProtKB,O77361,BE0009231
UniProt Accession,O77361_PLAF7,BE0009231
UniProtKB,C6KSR5,BE0009232
UniProt Accession,C6KSR5_PLAF7,BE0009232
UniProtKB,Q02155,BE0009233
UniProt Accession,HXK_PLAFA,BE0009233
UniProtKB,Q8IBI3,BE0009234
UniProt Accession,Q8IBI3_PLAF7,BE0009234
UniProtKB,Q8IJ74,BE0009235
UniProt Accession,Q8IJ74_PLAF7,BE0009235
UniProtKB,Q8III5,BE0009236
UniProt Accession,Q8III5_PLAF7,BE0009236
UniProtKB,Q8IHS5,BE0009237
UniProt Accession,Q8IHS5_PLAF7,BE0009237
UniProtKB,Q8IDP1,BE0009238
UniProt Accession,Q8IDP1_PLAF7,BE0009238
UniProtKB,Q8I5Y3,BE0009239
UniProt Accession,Q8I5Y3_PLAF7,BE0009239
UniProtKB,Q8IEM3,BE0009240
UniProt Accession,Q8IEM3_PLAF7,BE0009240
UniProtKB,Q8IE82,BE0009241
UniProt Accession,Q8IE82_PLAF7,BE0009241
UniProtKB,Q8IDI5,BE0009242
UniProt Accession,Q8IDI5_PLAF7,BE0009242
UniProtKB,Q8IM15,BE0009244
UniProt Accession,Q8IM15_PLAF7,BE0009244
UniProtKB,C0H5H0,BE0009245
UniProt Accession,C0H5H0_PLAF7,BE0009245
UniProtKB,Q8ILV2,BE0009246
UniProt Accession,Q8ILV2_PLAF7,BE0009246
UniProtKB,Q8IM74,BE0009247
UniProt Accession,Q8IM74_PLAF7,BE0009247
UniProtKB,Q8I5H4,BE0009248
UniProt Accession,Q8I5H4_PLAF7,BE0009248
UniProtKB,Q8ID50,BE0009249
UniProt Accession,Q8ID50_PLAF7,BE0009249
UniProtKB,Q8IE67,BE0009741
UniProt Accession,Q8IE67_PLAF7,BE0009741
UniProtKB,Q8IL80,BE0009251
UniProt Accession,Q8IL80_PLAF7,BE0009251
UniProtKB,O96221,BE0009252
UniProt Accession,O96221_PLAF7,BE0009252
UniProtKB,A0A144A2G5,BE0009253
UniProt Accession,A0A144A2G5_PLAF7,BE0009253
UniProtKB,P13830,BE0009254
UniProt Accession,RESA_PLAFF,BE0009254
UniProtKB,Q9TY94,BE0009255
UniProt Accession,Q9TY94_PLAF7,BE0009255
UniProtKB,Q8IBS5,BE0009256
UniProt Accession,CDPK4_PLAF7,BE0009256
UniProtKB,P38545,BE0009257
UniProt Accession,RAN_PLAFA,BE0009257
UniProtKB,Q8IB78,BE0009258
UniProt Accession,Q8IB78_PLAF7,BE0009258
UniProtKB,C0H4X5,BE0009259
UniProt Accession,DRE2_PLAF7,BE0009259
UniProtKB,C0H551,BE0009260
UniProt Accession,C0H551_PLAF7,BE0009260
UniProtKB,Q8IJK8,BE0009261
UniProt Accession,Q8IJK8_PLAF7,BE0009261
UniProtKB,Q8IIR9,BE0009262
UniProt Accession,Q8IIR9_PLAF7,BE0009262
UniProtKB,Q8IIA4,BE0009263
UniProt Accession,Q8IIA4_PLAF7,BE0009263
UniProtKB,Q7KQK0,BE0009264
UniProt Accession,Q7KQK0_PLAF7,BE0009264
UniProtKB,Q8IDV0,BE0009265
UniProt Accession,Q8IDV0_PLAF7,BE0009265
UniProtKB,Q8IKL4,BE0009266
UniProt Accession,Q8IKL4_PLAF7,BE0009266
UniProtKB,Q8ILK3,BE0009267
UniProt Accession,Q8ILK3_PLAF7,BE0009267
UniProtKB,Q8ILE8,BE0009268
UniProt Accession,Q8ILE8_PLAF7,BE0009268
UniProtKB,Q8IKM6,BE0009269
UniProt Accession,Q8IKM6_PLAF7,BE0009269
UniProtKB,Q8IL88,BE0009270
UniProt Accession,Q8IL88_PLAF7,BE0009270
UniProtKB,C6KT50,BE0009271
UniProt Accession,PDX1_PLAF7,BE0009271
HUGO Gene Nomenclature Committee (HGNC),HGNC:1078,BE0009324
Guide to Pharmacology,1794,BE0009324
UniProtKB,Q13873,BE0009324
UniProt Accession,BMPR2_HUMAN,BE0009324
HUGO Gene Nomenclature Committee (HGNC),HGNC:1076,BE0009272
Guide to Pharmacology,1786,BE0009272
UniProtKB,P36894,BE0009272
UniProt Accession,BMR1A_HUMAN,BE0009272
HUGO Gene Nomenclature Committee (HGNC),HGNC:3431,BE0009917
Guide to Pharmacology,1798,BE0009917
UniProtKB,P21860,BE0009917
UniProt Accession,ERBB3_HUMAN,BE0009917
HUGO Gene Nomenclature Committee (HGNC),HGNC:6932,BE0009682
Guide to Pharmacology,285,BE0009682
UniProtKB,P32245,BE0009682
UniProt Accession,MC4R_HUMAN,BE0009682
HUGO Gene Nomenclature Committee (HGNC),HGNC:6931,BE0009683
Guide to Pharmacology,284,BE0009683
UniProtKB,P41968,BE0009683
UniProt Accession,MC3R_HUMAN,BE0009683
HUGO Gene Nomenclature Committee (HGNC),HGNC:6933,BE0009684
Guide to Pharmacology,286,BE0009684
UniProtKB,P33032,BE0009684
UniProt Accession,MC5R_HUMAN,BE0009684
HUGO Gene Nomenclature Committee (HGNC),HGNC:56,BE0003639
GenBank Gene Database,AF104942,BE0003639
GenBank Protein Database,4140698,BE0003639
Guide to Pharmacology,783,BE0003639
UniProtKB,O15440,BE0003639
UniProt Accession,MRP5_HUMAN,BE0003639
UniProtKB,Q05318,BE0009862
UniProt Accession,L_EBOZM,BE0009862
HUGO Gene Nomenclature Committee (HGNC),HGNC:1509,BE0003460
GenAtlas,CASP8,BE0003460
GenBank Gene Database,AC007256,BE0003460
Guide to Pharmacology,1624,BE0003460
UniProtKB,Q14790,BE0003460
UniProt Accession,CASP8_HUMAN,BE0003460
HUGO Gene Nomenclature Committee (HGNC),HGNC:9407,BE0009525
Guide to Pharmacology,1489,BE0009525
UniProtKB,Q15139,BE0009525
UniProt Accession,KPCD1_HUMAN,BE0009525
UniProtKB,Q9Z1N9,BE0009926
UniProt Accession,UN13B_MOUSE,BE0009926
HUGO Gene Nomenclature Committee (HGNC),HGNC:11073,BE0009757
UniProtKB,P48764,BE0009757
UniProt Accession,SL9A3_HUMAN,BE0009757
HUGO Gene Nomenclature Committee (HGNC),HGNC:13771,BE0009665
UniProtKB,Q9BQB4,BE0009665
UniProt Accession,SOST_HUMAN,BE0009665
GenAtlas,IL13,BE0003464
GenBank Gene Database,BC096138,BE0003464
UniProtKB,Q4VB53,BE0003464
UniProt Accession,Q4VB53_HUMAN,BE0003464
HUGO Gene Nomenclature Committee (HGNC),HGNC:115,BE0009867
UniProtKB,P53396,BE0009867
UniProt Accession,ACLY_HUMAN,BE0009867
HUGO Gene Nomenclature Committee (HGNC),HGNC:12825,BE0009694
UniProtKB,O14980,BE0009694
UniProt Accession,XPO1_HUMAN,BE0009694
HUGO Gene Nomenclature Committee (HGNC),HGNC:9921,BE0000255
GenAtlas,RBP3,BE0000255
GenBank Gene Database,M33875,BE0000255
GenBank Protein Database,186541,BE0000255
UniProtKB,P10745,BE0000255
UniProt Accession,RET3_HUMAN,BE0000255
HUGO Gene Nomenclature Committee (HGNC),HGNC:8033,BE0009501
Guide to Pharmacology,1819,BE0009501
UniProtKB,Q16288,BE0009501
UniProt Accession,NTRK3_HUMAN,BE0009501
HUGO Gene Nomenclature Committee (HGNC),HGNC:10261,BE0009534
Guide to Pharmacology,1840,BE0009534
UniProtKB,P08922,BE0009534
UniProt Accession,ROS1_HUMAN,BE0009534
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,BE0004866
GenAtlas,CYP3A4,BE0004866
GenBank Gene Database,M18907,BE0004866
Guide to Pharmacology,1337,BE0004866
UniProtKB,P08684,BE0004866
UniProt Accession,CP3A4_HUMAN,BE0004866
HUGO Gene Nomenclature Committee (HGNC),HGNC:2631,BE0003533
GenBank Gene Database,J02625,BE0003533
GenBank Protein Database,181360,BE0003533
Guide to Pharmacology,1330,BE0003533
UniProtKB,P05181,BE0003533
UniProt Accession,CP2E1_HUMAN,BE0003533
HUGO Gene Nomenclature Committee (HGNC),HGNC:12530,BE0003541
GenBank Gene Database,M57899,BE0003541
GenBank Protein Database,184473,BE0003541
UniProtKB,P22309,BE0003541
UniProt Accession,UD11_HUMAN,BE0003541
UniProtKB,P62344,BE0009379
UniProt Accession,CDPK1_PLAF7,BE0009379
HUGO Gene Nomenclature Committee (HGNC),HGNC:10435,BE0009380
Guide to Pharmacology,1530,BE0009380
UniProtKB,Q9UK32,BE0009380
UniProt Accession,KS6A6_HUMAN,BE0009380
HUGO Gene Nomenclature Committee (HGNC),HGNC:16812,BE0009381
Guide to Pharmacology,1927,BE0009381
UniProtKB,Q8NI60,BE0009381
UniProt Accession,COQ8A_HUMAN,BE0009381
HUGO Gene Nomenclature Committee (HGNC),HGNC:28646,BE0009382
Guide to Pharmacology,2291,BE0009382
UniProtKB,Q8IY84,BE0009382
UniProt Accession,NIM1_HUMAN,BE0009382
