identifier,name,parent_key
PF01421,Reprolysin,BE0003412
PF00200,Disintegrin,BE0003412
PF08516,ADAM_CR,BE0003412
PF10374,EST1,BE0002478
PF10373,EST1_DNA_bind,BE0002478
PF13638,PIN_4,BE0002478
PF00069,Pkinase,BE0002479
PF00001,7tm_1,BE0003513
PF00243,NGF,BE0003394
PF00998,RdRP_3,BE0002403
PF09238,IL4Ra_N,BE0002420
PF09240,IL6Ra-bind,BE0002421
PF00002,7tm_2,BE0003508
PF02793,HRM,BE0003508
PF00003,7tm_3,BE0000974
PF01094,ANF_receptor,BE0000974
PF07562,NCD3G,BE0000974
PF00003,7tm_3,BE0002342
PF01094,ANF_receptor,BE0002342
PF07562,NCD3G,BE0002342
PF00047,ig,BE0004224
PF07679,I-set,BE0004224
PF07686,V-set,BE0004224
PF13895,Ig_2,BE0004224
PF06328,Lep_receptor_Ig,BE0003376
PF00680,RdRP_1,BE0003373
PF08727,P3A,BE0003373
PF00548,Peptidase_C3,BE0003373
PF02226,Pico_P1A,BE0003373
PF00947,Pico_P2A,BE0003373
PF01552,Pico_P2B,BE0003373
PF00073,Rhv,BE0003373
PF00910,RNA_helicase,BE0003373
PF03403,PAF-AH_p_II,BE0002409
PF07654,C1-set,BE0004790
PF00993,MHC_II_alpha,BE0004790
PF00041,fn3,BE0003298
PF07974,EGF_2,BE0003298
PF03160,Calx-beta,BE0003298
PF00362,Integrin_beta,BE0003298
PF07965,Integrin_B_tail,BE0003298
PF07974,EGF_2,BE0003414
PF00362,Integrin_beta,BE0003414
PF08725,Integrin_b_cyt,BE0003414
PF00001,7tm_1,BE0003387
PF00341,PDGF,BE0003411
PF00431,CUB,BE0003411
PF01590,GAF,BE0003393
PF00233,PDEase_I,BE0003393
PF13185,GAF_2,BE0003393
PF00091,Tubulin,BE0003397
PF03953,Tubulin_C,BE0003397
PF00091,Tubulin,BE0003398
PF00091,Tubulin,BE0003400
PF03953,Tubulin_C,BE0003400
PF00091,Tubulin,BE0003401
PF03953,Tubulin_C,BE0003401
PF00091,Tubulin,BE0003402
PF03953,Tubulin_C,BE0003402
PF00069,Pkinase,BE0003381
PF00498,FHA,BE0003381
PF00069,Pkinase,BE0003382
PF07690,MFS_1,BE0009715
PF11774,Lsr2,BE0009714
PF00005,ABC_tran,BE0009716
PF00069,Pkinase,BE0003390
PF00069,Pkinase,BE0003391
PF00089,Trypsin,BE0000954
PF00018,SH3_1,BE0003406
PF00001,7tm_1,BE0003378
PF06105,Aph-1,BE0003409
PF10251,PEN-2,BE0003410
PF01109,GM_CSF,BE0002481
PF00909,Ammonium_transp,BE0002389
PF04095,NAPRTase,BE0002413
PF04792,LcrV,BE0002380
PF08264,Anticodon_1,BE0002381
PF01588,tRNA_bind,BE0002381
PF09334,tRNA-synt_1g,BE0002381
PF02423,OCD_Mu_crystall,BE0000104
PF00002,7tm_2,BE0002410
PF01390,SEA,BE0002410
PF01825,GPS,BE0002410
PF07654,C1-set,BE0002416
PF00969,MHC_II_beta,BE0002416
PF00006,ATP-synt_ab,BE0003813
PF00306,ATP-synt_ab_C,BE0003813
PF02874,ATP-synt_ab_N,BE0003813
PF00149,Metallophos,BE0003003
PF00787,PX,BE0002423
PF14604,SH3_9,BE0002423
PF00695,vMSA,BE0002427
PF07714,Pkinase_Tyr,BE0004731
PF00017,SH2,BE0004731
PF00018,SH3_1,BE0004731
PF03487,IL13,BE0002438
PF00494,SQS_PSY,BE0002444
PF00086,Thyroglobulin_1,BE0002446
PF00041,fn3,BE0003440
PF09067,EpoR_lig-bind,BE0003440
PF00188,CAP,BE0002455
PF00287,Na_K-ATPase,BE0000619
PF00048,IL8,BE0002471
PF00474,SSF,BE0009346
PF00965,TIMP,BE0003371
PF10607,CLTH,BE0003374
PF00530,SRCR,BE0003375
PF00335,Tetraspannin,BE0003377
PF00322,Endothelin,BE0003384
PF00665,rve,BE0003386
PF07992,Pyr_redox_2,BE0003388
PF02852,Pyr_redox_dim,BE0003388
PF00048,IL8,BE0003389
PF00048,IL8,BE0000961
PF00084,Sushi,BE0002854
PF09014,Sushi_2,BE0002854
PF16649,IL23,BE0003415
PF01006,HCV_NS4a,BE0004701
PF02907,Peptidase_S29,BE0004701
PF07652,Flavi_DEAD,BE0004701
PF00001,7tm_1,BE0003399
PF00185,OTCace,BE0003341
PF02729,OTCace_N,BE0003341
PF03717,PBP_dimer,BE0003396
PF00905,Transpeptidase,BE0003396
PF00233,PDEase_I,BE0009697
PF10420,IL12p40_C,BE0008663
PF00246,Peptidase_M14,BE0003407
PF02244,Propep_M14,BE0003407
PF00068,Phospholip_A2_1,BE0000070
PF00726,IL10,BE0002484
PF09005,DUF1897,BE0003422
PF00013,KH_1,BE0003422
PF00027,cNMP_binding,BE0003424
PF02197,RIIa,BE0003424
PF00002,7tm_2,BE0004703
PF02793,HRM,BE0004703
PF00777,Glyco_transf_29,BE0004604
PF00271,Helicase_C,BE0003427
PF01543,HCV_capsid,BE0003427
PF01542,HCV_core,BE0003427
PF01539,HCV_env,BE0003427
PF01560,HCV_NS1,BE0003427
PF01538,HCV_NS2,BE0003427
PF01006,HCV_NS4a,BE0003427
PF01001,HCV_NS4b,BE0003427
PF01506,HCV_NS5a,BE0003427
PF08300,HCV_NS5a_1a,BE0003427
PF08301,HCV_NS5a_1b,BE0003427
PF02907,Peptidase_S29,BE0003427
PF00998,RdRP_3,BE0003427
PF07652,Flavi_DEAD,BE0003427
PF12941,HCV_NS5a_C,BE0003427
PF02931,Neur_chan_LBD,BE0004857
PF02932,Neur_chan_memb,BE0004857
PF00020,TNFR_c6,BE0003433
PF00531,Death,BE0003433
PF00019,TGF_beta,BE0003435
PF00688,TGFb_propeptide,BE0003435
PF07686,V-set,BE0003436
PF00048,IL8,BE0001150
PF00092,VWA,BE0003223
PF05586,Ant_C,BE0003223
PF05587,Anth_Ig,BE0003223
PF00092,VWA,BE0003447
PF05586,Ant_C,BE0003447
PF05587,Anth_Ig,BE0003447
PF00020,TNFR_c6,BE0003461
PF00017,SH2,BE0003462
PF01017,STAT_alpha,BE0003462
PF02864,STAT_bind,BE0003462
PF02865,STAT_int,BE0003462
PF00079,Serpin,BE0002458
PF00001,7tm_1,BE0003468
PF00801,PKD,BE0003473
PF00540,Gag_p17,BE0003437
PF00607,Gag_p24,BE0003437
PF00098,zf-CCHC,BE0003437
PF08705,Gag_p6,BE0003437
PF00069,Pkinase,BE0003430
PF00069,Pkinase,BE0003431
PF00130,C1_1,BE0003431
PF00433,Pkinase_C,BE0003431
PF00168,C2,BE0003431
PF00011,HSP20,BE0003432
PF00225,Kinesin,BE0003434
PF01067,Calpain_III,BE0003470
PF00648,Peptidase_C2,BE0003470
PF13202,EF-hand_5,BE0003470
PF13833,EF-hand_8,BE0003470
PF00069,Pkinase,BE0004601
PF00001,7tm_1,BE0005802
PF00689,Cation_ATPase_C,BE0003477
PF00690,Cation_ATPase_N,BE0003477
PF00122,E1-E2_ATPase,BE0003477
PF08282,Hydrolase_3,BE0003477
PF00059,Lectin_C,BE0003465
PF07686,V-set,BE0000887
PF00069,Pkinase,BE0003512
PF00520,Ion_trans,BE0004717
PF02214,BTB_2,BE0004717
PF07654,C1-set,BE0003483
PF00129,MHC_I,BE0003483
PF06623,MHC_I_C,BE0003483
PF06734,UL97,BE0003484
PF06734,UL97,BE0003485
PF02210,Laminin_G_2,BE0002103
PF00052,Laminin_B,BE0002103
PF00053,Laminin_EGF,BE0002103
PF00055,Laminin_N,BE0002103
PF06008,Laminin_I,BE0002103
PF06009,Laminin_II,BE0002103
PF00053,Laminin_EGF,BE0002106
PF00055,Laminin_N,BE0002106
PF00052,Laminin_B,BE0002107
PF00053,Laminin_EGF,BE0002107
PF00055,Laminin_N,BE0002107
PF00054,Laminin_G_1,BE0002108
PF00052,Laminin_B,BE0002108
PF00053,Laminin_EGF,BE0002108
PF00055,Laminin_N,BE0002108
PF06008,Laminin_I,BE0002108
PF06009,Laminin_II,BE0002108
PF00054,Laminin_G_1,BE0002111
PF02210,Laminin_G_2,BE0002111
PF00052,Laminin_B,BE0002111
PF00053,Laminin_EGF,BE0002111
PF00055,Laminin_N,BE0002111
PF06008,Laminin_I,BE0002111
PF06009,Laminin_II,BE0002111
PF00001,7tm_1,BE0003489
PF00001,7tm_1,BE0003490
PF00619,CARD,BE0009964
PF00447,HSF_DNA-bind,BE0003514
PF06546,Vert_HS_TF,BE0003514
PF00047,ig,BE0002859
PF09240,IL6Ra-bind,BE0002859
PF01273,LBP_BPI_CETP,BE0003516
PF02886,LBP_BPI_CETP_C,BE0003516
PF02907,Peptidase_S29,BE0004004
PF00474,SSF,BE0004753
PF07686,V-set,BE0003492
PF00100,Zona_pellucida,BE0003494
PF00020,TNFR_c6,BE0003479
PF00341,PDGF,BE0003495
PF04692,PDGF_N,BE0003495
PF01391,Collagen,BE0003498
PF01413,C4,BE0003498
PF00020,TNFR_c6,BE0001196
PF00340,IL1,BE0004734
PF02394,IL1_propep,BE0004734
PF00340,IL1,BE0004735
PF01663,Phosphodiest,BE0000457
PF01033,Somatomedin_B,BE0000457
PF01223,Endonuclease_NS,BE0000457
PF07714,Pkinase_Tyr,BE0003090
PF03623,Focal_AT,BE0003090
PF00373,FERM_M,BE0003090
PF01477,PLAT,BE0000239
PF00151,Lipase,BE0000239
PF00930,DPPIV_N,BE0003507
PF00326,Peptidase_S9,BE0003507
PF00229,TNF,BE0001006
PF00193,Xlink,BE0001113
PF00727,IL4,BE0003520
PF01390,SEA,BE0003501
PF00017,SH2,BE0004714
PF00169,PH,BE0004714
PF08916,Phe_ZIP,BE0004714
PF00069,Pkinase,BE0004744
PF00069,Pkinase,BE0004745
PF00564,PB1,BE0004745
PF00069,Pkinase,BE0004384
PF08332,CaMKII_AD,BE0004384
PF00520,Ion_trans,BE0004715
PF02214,BTB_2,BE0004715
PF00520,Ion_trans,BE0004718
PF02214,BTB_2,BE0004718
PF00520,Ion_trans,BE0004719
PF02214,BTB_2,BE0004719
PF00520,Ion_trans,BE0004720
PF02214,BTB_2,BE0004720
PF00520,Ion_trans,BE0004721
PF02214,BTB_2,BE0004721
PF03521,Kv2channel,BE0004721
PF00520,Ion_trans,BE0004722
PF02214,BTB_2,BE0004722
PF03521,Kv2channel,BE0004722
PF00520,Ion_trans,BE0004723
PF02214,BTB_2,BE0004723
PF00520,Ion_trans,BE0004724
PF02214,BTB_2,BE0004724
PF00520,Ion_trans,BE0004725
PF02214,BTB_2,BE0004725
PF11404,Potassium_chann,BE0004725
PF00520,Ion_trans,BE0004726
PF02214,BTB_2,BE0004726
PF11879,DUF3399,BE0004726
PF11601,Shal-type,BE0004726
PF00001,7tm_1,BE0002222
PF00001,7tm_1,BE0000452
PF00001,7tm_1,BE0003529
PF00104,Hormone_recep,BE0008953
PF00105,zf-C4,BE0008953
PF00481,PP2C,BE0005824
PF03361,Herpes_IE2_3,BE0009326
PF03361,Herpes_IE2_3,BE0009327
PF00307,CH,BE0008968
PF08726,EFhand_Ca_insen,BE0008968
PF00435,Spectrin,BE0008968
PF01145,Band_7,BE0009007
PF00117,GATase,BE0004671
PF02786,CPSase_L_D2,BE0004671
PF02142,MGS,BE0004671
PF02787,CPSase_L_D3,BE0004671
PF00988,CPSase_sm_chain,BE0004671
PF00552,IN_DBD_C,BE0004855
PF02022,Integrase_Zn,BE0004855
PF00665,rve,BE0004855
PF00454,PI3_PI4_kinase,BE0003729
PF00792,PI3K_C2,BE0003729
PF00613,PI3Ka,BE0003729
PF00186,DHFR_1,BE0009124
PF00089,Trypsin,BE0003736
PF00719,Pyrophosphatase,BE0003737
PF00016,RuBisCO_large,BE0003741
PF02788,RuBisCO_large_N,BE0003741
PF15687,NRIP1_repr_1,BE0003742
PF15688,NRIP1_repr_2,BE0003742
PF15689,NRIP1_repr_3,BE0003742
PF15690,NRIP1_repr_4,BE0003742
PF00082,Peptidase_S8,BE0003743
PF00067,p450,BE0001730
PF00753,Lactamase_B,BE0003744
PF14864,Alkyl_sulf_C,BE0003744
PF14863,Alkyl_sulf_dimr,BE0003744
PF00069,Pkinase,BE0003745
PF00659,POLO_box,BE0003745
PF00089,Trypsin,BE0003746
PF00089,Trypsin,BE0003747
PF05721,PhyH,BE0003748
PF00271,Helicase_C,BE0003752
PF01543,HCV_capsid,BE0003752
PF01542,HCV_core,BE0003752
PF01539,HCV_env,BE0003752
PF01560,HCV_NS1,BE0003752
PF01538,HCV_NS2,BE0003752
PF01006,HCV_NS4a,BE0003752
PF01001,HCV_NS4b,BE0003752
PF01506,HCV_NS5a,BE0003752
PF08300,HCV_NS5a_1a,BE0003752
PF08301,HCV_NS5a_1b,BE0003752
PF02907,Peptidase_S29,BE0003752
PF00998,RdRP_3,BE0003752
PF07652,Flavi_DEAD,BE0003752
PF12941,HCV_NS5a_C,BE0003752
PF01562,Pep_M12B_propep,BE0003754
PF00200,Disintegrin,BE0003754
PF16698,ADAM17_MPD,BE0003754
PF00221,Lyase_aromatic,BE0003755
PF01323,DSBA,BE0003759
PF00067,p450,BE0003760
PF04734,Ceramidase_alk,BE0003763
PF17048,Ceramidse_alk_C,BE0003763
PF00561,Abhydrolase_1,BE0003764
PF02875,Mur_ligase_C,BE0003765
PF08245,Mur_ligase_M,BE0003765
PF01225,Mur_ligase,BE0003765
PF00041,fn3,BE0003769
PF00102,Y_phosphatase,BE0003769
PF03167,UDG,BE0003770
PF00712,DNA_pol3_beta,BE0003771
PF02767,DNA_pol3_beta_2,BE0003771
PF02768,DNA_pol3_beta_3,BE0003771
PF00069,Pkinase,BE0003772
PF00533,BRCT,BE0003773
PF01653,DNA_ligase_aden,BE0003773
PF03120,DNA_ligase_OB,BE0003773
PF03119,DNA_ligase_ZBD,BE0003773
PF00240,ubiquitin,BE0003774
PF02179,BAG,BE0003774
PF05221,AdoHcyase,BE0003776
PF00670,AdoHcyase_NAD,BE0003776
PF00104,Hormone_recep,BE0003781
PF00105,zf-C4,BE0003781
PF00452,Bcl-2,BE0003510
PF02180,BH4,BE0003510
PF01596,Methyltransf_3,BE0003784
PF05935,Arylsulfotrans,BE0003785
PF00069,Pkinase,BE0003792
PF08332,CaMKII_AD,BE0003792
PF01431,Peptidase_M13,BE0003793
PF05649,Peptidase_M13_N,BE0003793
PF00069,Pkinase,BE0003796
PF00432,Prenyltrans,BE0001142
PF00644,PARP,BE0003798
PF02877,PARP_reg,BE0003798
PF05406,WGR,BE0003798
PF01543,HCV_capsid,BE0003799
PF01542,HCV_core,BE0003799
PF01539,HCV_env,BE0003799
PF01560,HCV_NS1,BE0003799
PF01538,HCV_NS2,BE0003799
PF01006,HCV_NS4a,BE0003799
PF01001,HCV_NS4b,BE0003799
PF01506,HCV_NS5a,BE0003799
PF08300,HCV_NS5a_1a,BE0003799
PF08301,HCV_NS5a_1b,BE0003799
PF02907,Peptidase_S29,BE0003799
PF00998,RdRP_3,BE0003799
PF07652,Flavi_DEAD,BE0003799
PF12941,HCV_NS5a_C,BE0003799
PF01494,FAD_binding_3,BE0003800
PF01661,Macro,BE0003801
PF08716,nsp7,BE0003801
PF08717,nsp8,BE0003801
PF08710,nsp9,BE0003801
PF05409,Peptidase_C30,BE0003801
PF08715,Viral_protease,BE0003801
PF09401,NSP10,BE0003801
PF16348,Corona_NSP4_C,BE0003801
PF12379,DUF3655,BE0003801
PF16251,NAR,BE0003801
PF11501,Nsp1,BE0003801
PF12124,Nsp3_PL2pro,BE0003801
PF11633,SUD-M,BE0003801
PF06478,Corona_RPol_N,BE0003801
PF06471,NSP11,BE0003801
PF06460,NSP13,BE0003801
PF01443,Viral_helicase1,BE0003801
PF00355,Rieske,BE0003802
PF00355,Rieske,BE0003803
PF11723,Aromatic_hydrox,BE0003803
PF00078,RVT_1,BE0003804
PF00540,Gag_p17,BE0003804
PF00607,Gag_p24,BE0003804
PF00552,IN_DBD_C,BE0003804
PF02022,Integrase_Zn,BE0003804
PF00075,RNase_H,BE0003804
PF00665,rve,BE0003804
PF00077,RVP,BE0003804
PF06815,RVT_connect,BE0003804
PF06817,RVT_thumb,BE0003804
PF00098,zf-CCHC,BE0003804
PF01593,Amino_oxidase,BE0003807
PF01593,Amino_oxidase,BE0003808
PF03941,INCENP_ARK-bind,BE0003809
PF12178,INCENP_N,BE0003809
PF00698,Acyl_transf_1,BE0003812
PF00496,SBP_bac_5,BE0003820
PF00134,Cyclin_N,BE0003838
PF09241,Herp-Cyclin,BE0003838
PF00069,Pkinase,BE0003839
PF06479,Ribonuc_2-5A,BE0003839
PF00069,Pkinase,BE0003853
PF16919,PknG_rubred,BE0003853
PF16918,PknG_TPR,BE0003853
PF02518,HATPase_c,BE0003862
PF10436,BCDHK_Adom3,BE0003862
PF02353,CMAS,BE0003863
PF07885,Ion_trans_2,BE0003864
PF00753,Lactamase_B,BE0003865
PF00104,Hormone_recep,BE0003867
PF00105,zf-C4,BE0003867
PF08545,ACP_syn_III,BE0003868
PF08541,ACP_syn_III_C,BE0003868
PF00933,Glyco_hydro_3,BE0003869
PF00817,IMS,BE0003870
PF11799,IMS_C,BE0003870
PF11798,IMS_HHH,BE0003870
PF01367,5_3_exonuc,BE0003871
PF02739,5_3_exonuc_N,BE0003871
PF00476,DNA_pol_A,BE0003871
PF01048,PNP_UDP_1,BE0002456
PF07977,FabA,BE0003880
PF01048,PNP_UDP_1,BE0003891
PF13085,Fer2_3,BE0003960
PF13183,Fer4_8,BE0003960
PF02300,Fumarate_red_C,BE0003961
PF02313,Fumarate_red_D,BE0003962
PF02931,Neur_chan_LBD,BE0003963
PF02932,Neur_chan_memb,BE0003963
PF00561,Abhydrolase_1,BE0003964
PF00364,Biotin_lipoyl,BE0003965
PF00364,Biotin_lipoyl,BE0003966
PF02785,Biotin_carb_C,BE0003966
PF00289,Biotin_carb_N,BE0003966
PF02786,CPSase_L_D2,BE0003966
PF00682,HMGL-like,BE0003966
PF02436,PYC_OADA,BE0003966
PF00078,RVT_1,BE0003967
PF00075,RNase_H,BE0003967
PF00665,rve,BE0003967
PF00077,RVP,BE0003967
PF00098,zf-CCHC,BE0003967
PF01140,Gag_MA,BE0003967
PF01141,Gag_p12,BE0003967
PF02093,Gag_p30,BE0003967
PF00450,Peptidase_S10,BE0003968
PF12697,Abhydrolase_6,BE0003969
PF02668,TauD,BE0003185
PF00069,Pkinase,BE0003984
PF00850,Hist_deacetyl,BE0003985
PF00227,Proteasome,BE0003916
PF10584,Proteasome_A_N,BE0003916
PF00574,CLP_protease,BE0004002
PF04203,Sortase,BE0004005
PF00069,Pkinase,BE0004012
PF01661,Macro,BE0004014
PF08716,nsp7,BE0004014
PF08717,nsp8,BE0004014
PF08710,nsp9,BE0004014
PF05409,Peptidase_C30,BE0004014
PF08715,Viral_protease,BE0004014
PF09401,NSP10,BE0004014
PF16348,Corona_NSP4_C,BE0004014
PF12379,DUF3655,BE0004014
PF16251,NAR,BE0004014
PF11501,Nsp1,BE0004014
PF12124,Nsp3_PL2pro,BE0004014
PF11633,SUD-M,BE0004014
PF04940,BLUF,BE0004015
PF07992,Pyr_redox_2,BE0004025
PF07992,Pyr_redox_2,BE0004026
PF00556,LHC,BE0004029
PF00556,LHC,BE0004030
PF01048,PNP_UDP_1,BE0004031
PF01693,Cauli_VI,BE0004032
PF00069,Pkinase,BE0004041
PF12474,PKK,BE0004041
PF00069,Pkinase,BE0004042
PF00069,Pkinase,BE0004043
PF00890,FAD_binding_2,BE0004046
PF02910,Succ_DH_flav_C,BE0004046
PF13085,Fer2_3,BE0004047
PF13183,Fer4_8,BE0004047
PF01127,Sdh_cyt,BE0004048
PF00067,p450,BE0003611
PF00644,PARP,BE0004049
PF02877,PARP_reg,BE0004049
PF05406,WGR,BE0004049
PF00550,PP-binding,BE0004058
PF00109,ketoacyl-synt,BE0004058
PF02801,Ketoacyl-synt_C,BE0004058
PF00698,Acyl_transf_1,BE0004058
PF00975,Thioesterase,BE0004058
PF16197,KAsynt_C_assoc,BE0004058
PF00067,p450,BE0004059
PF00078,RVT_1,BE0004062
PF00552,IN_DBD_C,BE0004062
PF02022,Integrase_Zn,BE0004062
PF00075,RNase_H,BE0004062
PF00665,rve,BE0004062
PF00077,RVP,BE0004062
PF06815,RVT_connect,BE0004062
PF06817,RVT_thumb,BE0004062
PF00509,Hemagglutinin,BE0004063
PF00509,Hemagglutinin,BE0002868
PF00069,Pkinase,BE0004064
PF08540,HMG_CoA_synt_C,BE0004067
PF01154,HMG_CoA_synt_N,BE0004067
PF00069,Pkinase,BE0004077
PF00404,Dockerin_1,BE0004078
PF00331,Glyco_hydro_10,BE0004078
PF00756,Esterase,BE0004078
PF03422,CBM_6,BE0004078
PF12695,Abhydrolase_5,BE0004079
PF00071,Ras,BE0004071
PF00960,Neocarzinostat,BE0004080
PF02542,YgbB,BE0004091
PF02052,Gallidermin,BE0004092
PF07478,Dala_Dala_lig_C,BE0004095
PF01820,Dala_Dala_lig_N,BE0004095
PF00169,PH,BE0001172
PF00069,Pkinase,BE0001172
PF00433,Pkinase_C,BE0001172
PF00930,DPPIV_N,BE0004097
PF00326,Peptidase_S9,BE0004097
PF07859,Abhydrolase_3,BE0004098
PF01409,tRNA-synt_2d,BE0004099
PF02912,Phe_tRNA-synt_N,BE0004099
PF03147,FDX-ACB,BE0004100
PF01588,tRNA_bind,BE0004100
PF03483,B3_4,BE0004100
PF03484,B5,BE0004100
PF01742,Peptidase_M27,BE0004101
PF07951,Toxin_R_bind_C,BE0004101
PF07953,Toxin_R_bind_N,BE0004101
PF07952,Toxin_trans,BE0004101
PF01742,Peptidase_M27,BE0004102
PF07951,Toxin_R_bind_C,BE0004102
PF07953,Toxin_R_bind_N,BE0004102
PF07952,Toxin_trans,BE0004102
PF13472,Lipase_GDSL_2,BE0004103
PF00069,Pkinase,BE0004108
PF08332,CaMKII_AD,BE0004108
PF00069,Pkinase,BE0004109
PF03331,LpxC,BE0004110
PF00903,Glyoxalase,BE0004115
PF13091,PLDc_2,BE0004116
PF00235,Profilin,BE0004118
PF07686,V-set,BE0004119
PF07654,C1-set,BE0004119
PF00078,RVT_1,BE0004120
PF00540,Gag_p17,BE0004120
PF00607,Gag_p24,BE0004120
PF00552,IN_DBD_C,BE0004120
PF02022,Integrase_Zn,BE0004120
PF00075,RNase_H,BE0004120
PF00665,rve,BE0004120
PF00077,RVP,BE0004120
PF06815,RVT_connect,BE0004120
PF06817,RVT_thumb,BE0004120
PF00098,zf-CCHC,BE0004120
PF12697,Abhydrolase_6,BE0004121
PF13419,HAD_2,BE0004122
PF02798,GST_N,BE0004124
PF00903,Glyoxalase,BE0004125
PF00384,Molybdopterin,BE0004126
PF04879,Molybdop_Fe4S4,BE0004126
PF01568,Molydop_binding,BE0004126
PF13247,Fer4_11,BE0004127
PF12800,Fer4_4,BE0004127
PF09163,Form-deh_trans,BE0004127
PF00033,Cytochrome_B,BE0004128
PF03264,Cytochrom_NNT,BE0004129
PF02335,Cytochrom_C552,BE0004130
PF00196,GerE,BE0004131
PF03472,Autoind_bind,BE0004131
PF01177,Asp_Glu_race,BE0004137
PF00186,DHFR_1,BE0004138
PF00233,PDEase_I,BE0000706
PF00989,PAS,BE0003717
PF00233,PDEase_I,BE0003717
PF07714,Pkinase_Tyr,BE0004140
PF00041,fn3,BE0004140
PF01404,Ephrin_lbd,BE0004140
PF00536,SAM_1,BE0004140
PF14575,EphA2_TM,BE0004140
PF07699,Ephrin_rec_like,BE0004140
PF00069,Pkinase,BE0004147
PF00089,Trypsin,BE0004150
PF00202,Aminotran_3,BE0004153
PF02785,Biotin_carb_C,BE0004154
PF00289,Biotin_carb_N,BE0004154
PF02786,CPSase_L_D2,BE0004154
PF02037,SAP,BE0004156
PF02755,RPEL,BE0004156
PF16474,KIND,BE0004157
PF00196,GerE,BE0004158
PF03472,Autoind_bind,BE0004158
PF00196,GerE,BE0004159
PF03472,Autoind_bind,BE0004159
PF09228,Prok-TraM,BE0004160
PF07714,Pkinase_Tyr,BE0004155
PF01833,TIG,BE0004155
PF00703,Glyco_hydro_2,BE0004189
PF02837,Glyco_hydro_2_N,BE0004189
PF00753,Lactamase_B,BE0004190
PF00069,Pkinase,BE0004191
PF08912,Rho_Binding,BE0004191
PF00440,TetR_N,BE0004193
PF00160,Pro_isomerase,BE0004194
PF00164,Ribosom_S12_S23,BE0004197
PF00411,Ribosomal_S11,BE0004198
PF00416,Ribosomal_S13,BE0004199
PF00253,Ribosomal_S14,BE0004200
PF00312,Ribosomal_S15,BE0004201
PF00886,Ribosomal_S16,BE0004202
PF00366,Ribosomal_S17,BE0004203
PF01084,Ribosomal_S18,BE0004204
PF00203,Ribosomal_S19,BE0004205
PF01649,Ribosomal_S20p,BE0004206
PF00163,Ribosomal_S4,BE0004207
PF01479,S4,BE0004207
PF00333,Ribosomal_S5,BE0004208
PF03719,Ribosomal_S5_C,BE0004208
PF01250,Ribosomal_S6,BE0004209
PF00177,Ribosomal_S7,BE0004210
PF00410,Ribosomal_S8,BE0004211
PF00380,Ribosomal_S9,BE0004212
PF17070,Thx,BE0004213
PF00366,Ribosomal_S17,BE0004214
PF01649,Ribosomal_S20p,BE0004215
PF00318,Ribosomal_S2,BE0004216
PF07650,KH_2,BE0004217
PF00380,Ribosomal_S9,BE0004218
PF00203,Ribosomal_S19,BE0004219
PF00318,Ribosomal_S2,BE0004220
PF07650,KH_2,BE0004221
PF02525,Flavodoxin_2,BE0004222
PF16817,DUF5073,BE0004223
PF04619,Adhesin_Dr,BE0004225
PF12393,Dr_adhesin,BE0004225
PF01000,RNA_pol_A_bac,BE0003366
PF03118,RNA_pol_A_CTD,BE0003366
PF01193,RNA_pol_L,BE0003366
PF01192,RNA_pol_Rpb6,BE0003369
PF00140,Sigma70_r1_2,BE0003370
PF04542,Sigma70_r2,BE0003370
PF04539,Sigma70_r3,BE0003370
PF04545,Sigma70_r4,BE0003370
PF00680,RdRP_1,BE0004226
PF08727,P3A,BE0004226
PF00548,Peptidase_C3,BE0004226
PF02226,Pico_P1A,BE0004226
PF00947,Pico_P2A,BE0004226
PF01552,Pico_P2B,BE0004226
PF00073,Rhv,BE0004226
PF00910,RNA_helicase,BE0004226
PF00680,RdRP_1,BE0004227
PF08727,P3A,BE0004227
PF00548,Peptidase_C3,BE0004227
PF02226,Pico_P1A,BE0004227
PF00947,Pico_P2A,BE0004227
PF01552,Pico_P2B,BE0004227
PF00073,Rhv,BE0004227
PF00910,RNA_helicase,BE0004227
PF00680,RdRP_1,BE0004228
PF08727,P3A,BE0004228
PF00548,Peptidase_C3,BE0004228
PF02226,Pico_P1A,BE0004228
PF00947,Pico_P2A,BE0004228
PF01552,Pico_P2B,BE0004228
PF00073,Rhv,BE0004228
PF00910,RNA_helicase,BE0004228
PF00680,RdRP_1,BE0004229
PF08727,P3A,BE0004229
PF00548,Peptidase_C3,BE0004229
PF02226,Pico_P1A,BE0004229
PF00947,Pico_P2A,BE0004229
PF01552,Pico_P2B,BE0004229
PF00073,Rhv,BE0004229
PF00910,RNA_helicase,BE0004229
PF00680,RdRP_1,BE0004230
PF08727,P3A,BE0004230
PF00548,Peptidase_C3,BE0004230
PF02226,Pico_P1A,BE0004230
PF00947,Pico_P2A,BE0004230
PF01552,Pico_P2B,BE0004230
PF00073,Rhv,BE0004230
PF00910,RNA_helicase,BE0004230
PF00680,RdRP_1,BE0004231
PF08727,P3A,BE0004231
PF00548,Peptidase_C3,BE0004231
PF02226,Pico_P1A,BE0004231
PF00947,Pico_P2A,BE0004231
PF01552,Pico_P2B,BE0004231
PF00073,Rhv,BE0004231
PF00910,RNA_helicase,BE0004231
PF07840,FadR_C,BE0004232
PF00392,GntR,BE0004232
PF00378,ECH_1,BE0004233
PF00887,ACBP,BE0004233
PF13499,EF-hand_7,BE0004234
PF13833,EF-hand_8,BE0004234
